Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
31,"Ball, Matthew",22y 98d,7 (1-0-6 14.29%),2 (0.29),←,
10,"Bateman, Chance",22y 343d,33 (16-0-17 48.48%),7 (0.21),←,
20,"Beaumont, Simon",28y 168d,162 (74-0-88 45.68%),91 (0.56),10 (2-0-8 20.00%),2 (0.20)
30,"Brown, Campbell",20y 275d,32 (12-0-20 37.50%),23 (0.72),←,
39,"Campbell, Robert",21y 362d,25 (12-0-13 48.00%),,←,
9,"Crawford, Shane",29y 263d,232 (115-2-115 50.00%),183 (0.79),←,
24,"Croad, Trent",24y 81d,131 (66-1-64 50.76%),145 (1.11),93 (46-1-46 50.00%),85 (0.91)
1,"Everitt, Peter",30y 26d,204 (82-2-120 40.69%),331 (1.62),24 (9-0-15 37.50%),31 (1.29)
34,"Graham, Mark",31y 77d,213 (101-2-110 47.89%),60 (0.28),←,
2,"Holland, Nick",29y 305d,169 (78-2-89 46.75%),233 (1.38),←,
8,"Jacobs, Danny",23y 339d,88 (56-1-31 64.20%),26 (0.30),7 (2-0-5 28.57%),3 (0.43)
18,"Ladson, Rick",20y 101d,9 (4-0-5 44.44%),8 (0.89),←,
37,"Lekkas, Angelo",27y 335d,159 (71-1-87 44.97%),102 (0.64),←,
12,"Lonie, Nathan",21y 86d,43 (17-0-26 39.53%),20 (0.47),←,
5,"Mitchell, Sam",21y 230d,40 (19-0-21 47.50%),8 (0.20),←,
40,"Osborne, Michael",21y 305d,30 (11-0-19 36.67%),5 (0.17),←,
13,"Picioane, Lance",23y 357d,56 (28-0-28 50.00%),23 (0.41),52 (27-0-25 51.92%),21 (0.40)
16,"Ries, Nick",21y 320d,48 (23-0-25 47.92%),14 (0.29),←,
11,"Smith, Joel",27y 26d,153 (76-1-76 50.00%),78 (0.51),95 (47-1-47 50.00%),27 (0.28)
4,"Tallis, Rayden",28y 355d,161 (75-0-86 46.58%),27 (0.17),←,
23,"Thompson, Nathan",26y 105d,108 (54-1-53 50.46%),168 (1.56),←,
21,"Vandenberg, Richard",27y 136d,93 (43-1-49 46.77%),43 (0.46),←,
Totals,Totals,25y 64d,2196 (1034-14-1148 47.09%),1597 (0.73),,
C,"Schwab, Peter",43y 250d,102 (52-0-50 50.98%),,←,
