Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",22y 205d,57 (27-1-29 48.25%),24 (0.42),←,
24,"Bolton, Jude",31y 152d,274 (146-4-124 54.01%),137 (0.50),←,
37,"Goodes, Adam",31y 218d,295 (158-4-133 54.24%),341 (1.16),←,
39,"Grundy, Heath",25y 73d,88 (46-1-41 52.84%),19 (0.22),←,
4,"Hannebery, Dan",20y 171d,47 (24-1-22 52.13%),14 (0.30),←,
15,"Jack, Kieren",24y 47d,84 (40-2-42 48.81%),51 (0.61),←,
32,"Jetta, Lewis",22y 102d,38 (20-1-17 53.95%),16 (0.42),←,
34,"Johnson, Alex",19y 165d,15 (8-0-7 53.33%),1 (0.07),←,
12,"Kennedy, Josh",23y 55d,56 (28-1-27 50.89%),23 (0.41),43 (23-1-19 54.65%),19 (0.44)
17,"Kennelly, Tadhg",30y 44d,193 (117-1-75 60.88%),29 (0.15),←,
29,"Mattner, Martin",29y 8d,186 (103-2-81 55.91%),39 (0.21),88 (43-2-43 50.00%),25 (0.28)
21,"McGlynn, Ben",26y 8d,77 (40-1-36 52.60%),78 (1.01),33 (17-1-15 53.03%),50 (1.52)
3,"McVeigh, Jarrad",26y 129d,165 (92-3-70 56.67%),121 (0.73),←,
7,"Meredith, Brett",22y 206d,15 (9-0-6 60.00%),9 (0.60),←,
41,"Mumford, Shane",25y 40d,56 (36-1-19 65.18%),13 (0.23),35 (19-1-15 55.71%),10 (0.29)
5,"OKeefe, Ryan",30y 202d,228 (125-3-100 55.48%),220 (0.96),←,
26,"Parker, Luke",18y 293d,9 (4-0-5 44.44%),4 (0.44),←,
20,"Reid, Sam",19y 230d,20 (10-1-9 52.50%),18 (0.90),←,
25,"Richards, Ted",28y 215d,151 (82-3-66 55.30%),31 (0.21),118 (63-3-52 54.66%),12 (0.10)
30,"Roberts-Thomson, Lewis",27y 340d,146 (82-1-63 56.51%),26 (0.18),←,
2,"Shaw, Rhyce",29y 302d,158 (78-1-79 49.68%),39 (0.25),64 (30-1-33 47.66%),19 (0.30)
40,"Smith, Nick",23y 63d,47 (21-1-25 45.74%),8 (0.17),←,
Totals,Totals,25y 132d,2405 (1296-33-1076 53.89%),1261 (0.52),,
C,"Longmire, John",40y 226d,19 (9-1-9 50.00%),,←,
