Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",16,8,4,20,1,4.0,,4.0,,7.0,2.0,1.0,2.0,,,8.0,13.0,1.0,3.0,1.0,,3.0,82.0
10,"Ballard, Charlie",16,9,1,17,,,,,2.0,1.0,,3.0,2.0,2.0,2.0,8.0,8.0,3.0,,4.0,,,97.0
3,"Bowes, Jack",20,8,1,21,,,,3.0,3.0,1.0,,1.0,,,,5.0,12.0,,,1.0,1.0,,78.0
29,"Burgess, Chris",8,5,5,13,,2.0,24.0,3.0,,3.0,5.0,,1.0,,,9.0,5.0,2.0,2.0,4.0,,1.0,86.0
25,"Collins, Sam",6,4,4,10,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,3.0,9.0,1.0,,8.0,,,90.0
19 ↓,"Corbett, Josh",5,5,2,7,1,,,,,1.0,,,,,,2.0,5.0,1.0,1.0,,,,39.0
12,"Day, Sam",5,3,4,9,,1.0,5.0,6.0,1.0,4.0,2.0,4.0,2.0,1.0,,8.0,2.0,1.0,1.0,1.0,,,81.0
4,"Ellis, Brandon",19,8,9,28,,,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,8.0,20.0,1.0,,1.0,,,90.0
8,"Fiorini, Brayden",17,7,8,25,,,,4.0,,3.0,6.0,8.0,,1.0,,11.0,14.0,,,3.0,,1.0,73.0
26,"Flanders, Sam",3,3,6,9,,,,5.0,,1.0,1.0,3.0,2.0,1.0,,3.0,6.0,,1.0,2.0,,,60.0
39,"Holman, Nick",7,1,6,13,,,,6.0,1.0,3.0,1.0,4.0,4.0,4.0,,8.0,5.0,,,1.0,,,82.0
34,"King, Ben",8,7,5,13,4,1.0,,,,3.0,1.0,,1.0,,1.0,7.0,7.0,2.0,4.0,,,1.0,95.0
23,"Lemmens, Sean",8,4,4,12,,,,6.0,,2.0,,2.0,2.0,2.0,,7.0,5.0,2.0,,,,,81.0
13,"Lukosius, Jack",23,10,1,24,,,,,7.0,4.0,,4.0,1.0,2.0,,6.0,13.0,2.0,,2.0,,,90.0
44 ↑,"Macpherson, Darcy",4,2,2,6,,,,1.0,,2.0,,1.0,,,,1.0,5.0,,,,,,24.0
17,"Markov, Oleg",11,8,3,14,,,,4.0,1.0,1.0,,1.0,,,,3.0,11.0,,,2.0,3.0,,81.0
11,"Miller, Touk",19,7,17,36,,,,7.0,2.0,5.0,9.0,3.0,4.0,1.0,3.0,15.0,21.0,,,,,,86.0
27,"Powell, Wil",8,4,4,12,,,,2.0,5.0,2.0,1.0,1.0,3.0,,,5.0,8.0,1.0,,4.0,,,89.0
22,"Rankine, Izak",7,1,2,9,1,2.0,,1.0,,3.0,1.0,4.0,,3.0,,5.0,3.0,,,2.0,1.0,1.0,83.0
18,"Rowell, Matt",10,3,7,17,,,,4.0,,4.0,3.0,2.0,2.0,,,7.0,10.0,,,3.0,,,85.0
6,"Sexton, Alex",6,4,4,10,1,1.0,,,,3.0,,1.0,,1.0,,4.0,6.0,,,,,,66.0
37,"Sharp, Jeremy",10,3,5,15,1,2.0,,1.0,3.0,3.0,1.0,1.0,1.0,,,9.0,6.0,1.0,1.0,2.0,,,82.0
24,"Swallow, David",16,6,5,21,1,1.0,,7.0,1.0,5.0,,3.0,,2.0,,4.0,17.0,,1.0,1.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,252,120,109,361,10,17.0,29.0,66.0,30.0,64.0,36.0,50.0,29.0,22.0,6.0,146.0,211.0,18.0,14.0,42.0,5.0,7.0,
Opposition,Opposition,187,57,133,320,10,7.0,37.0,48.0,54.0,42.0,30.0,74.0,22.0,29.0,,130.0,176.0,13.0,10.0,51.0,8.0,8.0,
