Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",23y 214d,39 (27-0-12 69.23%),26 (0.67),←,
8,"Anderson, Dean",24y 289d,72 (53-0-19 73.61%),71 (0.99),←,
7,"Ayres, Gary",31y 231d,246 (182-1-63 74.19%),69 (0.28),←,
4,"Collins, Andrew",27y 21d,109 (82-0-27 75.23%),28 (0.26),←,
3,"Condon, Anthony",24y 162d,67 (50-0-17 74.63%),28 (0.42),←,
26,"Cooper, Paul",24y 40d,27 (19-0-8 70.37%),3 (0.11),←,
14,"Dear, Greg",29y 29d,117 (91-0-26 77.78%),18 (0.15),←,
13,"Dear, Paul",25y 140d,64 (46-0-18 71.88%),58 (0.91),←,
19,"Dunstall, Jason",27y 276d,153 (121-0-32 79.08%),703 (4.59),←,
16,"Gowers, Andrew",23y 35d,30 (24-0-6 80.00%),15 (0.50),←,
6,"Hall, Tony",27y 243d,63 (52-0-11 82.54%),98 (1.56),←,
17,"Hudson, Paul",21y 301d,40 (30-0-10 75.00%),75 (1.88),←,
11,"Jarman, Darren",25y 109d,32 (23-0-9 71.88%),53 (1.66),←,
24,"Langford, Chris",29y 135d,202 (154-1-47 76.49%),28 (0.14),←,
12,"Lawrence, Stephen",23y 24d,57 (40-0-17 70.18%),16 (0.28),←,
20,"Maginness, Scott",25y 288d,71 (53-0-18 74.65%),4 (0.06),←,
35,"Morrissey, James",27y 225d,92 (70-0-22 76.09%),87 (0.95),←,
44,"Platten, John",29y 60d,145 (110-0-35 75.86%),151 (1.04),←,
18,"Pritchard, Darrin",26y 56d,111 (84-0-27 75.68%),61 (0.55),←,
25,"Taylor, Jason",23y 236d,15 (6-0-9 40.00%),7 (0.47),8 (5-0-3 62.50%),3 (0.38)
Totals,Totals,26y 10d,1752 (1317-2-433 75.17%),1599 (0.91),,
C,"Joyce, Alan",49y 208d,57 (45-0-12 78.95%),,←,
