West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Cox, Dean",9,4,7,16,2,,29.0,,,3.0,3.0,,3.0,,1.0,7.0,10.0,,2.0,2.0,,1.0,71.0
5,"Ebert, Brad",3,2,6,9,,,,2.0,,,1.0,2.0,,,,6.0,3.0,,1.0,,,,88.0
32,"Embley, Andrew",12,3,7,19,2,2.0,,5.0,1.0,7.0,,2.0,,1.0,,5.0,13.0,1.0,1.0,2.0,3.0,,93.0
3,"Gaff, Andrew",6,5,9,15,,,,3.0,1.0,1.0,1.0,2.0,,2.0,,4.0,12.0,,,1.0,,,89.0
23,"Glass, Darren",2,2,6,8,,,,3.0,1.0,,,1.0,,1.0,,3.0,6.0,,,4.0,,,87.0
43 ↓,"Hams, Ashton",7,2,4,11,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,6.0,5.0,,,1.0,,,51.0
25,"Hurn, Shannon",17,6,1,18,,1.0,,1.0,6.0,4.0,,2.0,,,,3.0,13.0,1.0,1.0,2.0,,2.0,85.0
17,"Kennedy, Josh",15,9,4,19,4,3.0,,2.0,,6.0,1.0,1.0,2.0,,,9.0,11.0,2.0,3.0,7.0,,2.0,92.0
4,"Kerr, Daniel",10,,15,25,2,,,1.0,1.0,3.0,7.0,1.0,2.0,1.0,3.0,14.0,12.0,,,,3.0,1.0,74.0
2,"LeCras, Mark",13,3,2,15,4,2.0,,5.0,,1.0,1.0,4.0,1.0,3.0,,3.0,14.0,,3.0,,2.0,1.0,86.0
21,"Lynch, Quinten",10,7,5,15,2,,,2.0,,4.0,,1.0,,1.0,,5.0,10.0,1.0,1.0,1.0,,1.0,88.0
16,"Mackenzie, Eric",5,1,5,10,,,,1.0,3.0,,,1.0,,,,4.0,7.0,,,9.0,,,93.0
7 ↑,"Masten, Chris",2,,,2,,1.0,,1.0,,,,,,,,2.0,1.0,,,1.0,,,37.0
9,"Naitanui, Nic",4,2,6,10,1,,26.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,,7.0,3.0,1.0,,5.0,1.0,,74.0
6,"Nicoski, Mark",4,4,4,8,1,,,2.0,,3.0,1.0,,,,,5.0,3.0,2.0,1.0,2.0,,1.0,88.0
11,"Priddis, Matt",13,,14,27,,,,8.0,1.0,6.0,10.0,4.0,3.0,1.0,,16.0,9.0,,,4.0,,,88.0
31,"Schofield, Will",6,5,3,9,,,,6.0,3.0,,,1.0,2.0,,,4.0,5.0,1.0,,3.0,2.0,,89.0
37,"Selwood, Adam",11,1,9,20,,,,3.0,5.0,2.0,1.0,4.0,2.0,1.0,,7.0,14.0,,,,6.0,1.0,89.0
10,"Selwood, Scott",11,,12,23,1,1.0,,8.0,,2.0,6.0,3.0,3.0,2.0,,16.0,5.0,,,,,,84.0
13,"Shuey, Luke",16,3,7,23,1,2.0,,4.0,3.0,7.0,11.0,1.0,3.0,1.0,2.0,13.0,10.0,,,2.0,2.0,1.0,81.0
28,"Smith, Ashley",11,2,3,14,,,,3.0,3.0,3.0,,3.0,2.0,,,6.0,7.0,,,5.0,,1.0,85.0
8,"Waters, Beau",5,3,7,12,,,,1.0,2.0,1.0,,2.0,,1.0,,5.0,5.0,1.0,,3.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,64,136,328,20,14.0,55.0,65.0,31.0,55.0,49.0,39.0,25.0,17.0,6.0,150.0,178.0,10.0,13.0,54.0,19.0,13.0,
Opposition,Opposition,204,72,165,369,11,11.0,37.0,78.0,29.0,48.0,44.0,50.0,17.0,25.0,,146.0,217.0,3.0,7.0,46.0,10.0,7.0,
