Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
24,"Blee, Nathan",21y 347d,2 (0-0-2 0.00%),,←,
5,"Broadbent, Matthew",22y 18d,53 (14-0-39 26.42%),24 (0.45),←,
27,"Carlile, Alipate",25y 111d,109 (41-0-68 37.61%),4 (0.04),←,
1,"Cassisi, Domenic",29y 332d,201 (99-1-101 49.50%),73 (0.36),←,
18,"Cornes, Kane",29y 227d,243 (121-1-121 50.00%),86 (0.35),←,
7,"Ebert, Brad",22y 139d,96 (33-0-63 34.38%),47 (0.49),20 (5-0-15 25.00%),14 (0.70)
33,"Ebert, Brett",28y 275d,164 (72-1-91 44.21%),237 (1.45),←,
42,"Jonas, Tom",21y 223d,11 (2-0-9 18.18%),,←,
23,"Lobbe, Matthew",23y 189d,21 (4-0-17 19.05%),5 (0.24),←,
35,"McCarthy, John",22y 274d,37 (16-0-21 43.24%),15 (0.41),19 (4-0-15 21.05%),5 (0.26)
26,"Moore, Andrew",21y 81d,24 (9-0-15 37.50%),5 (0.21),←,
6,"Pearce, Danyle",26y 134d,152 (59-0-93 38.82%),75 (0.49),←,
31,"Pfeiffer, Darren",24y 326d,21 (6-0-15 28.57%),6 (0.29),14 (3-0-11 21.43%),2 (0.14)
15,"Rodan, David",28y 316d,174 (62-0-112 35.63%),128 (0.74),109 (43-0-66 39.45%),85 (0.78)
28,"Schulz, Jay",27y 123d,116 (39-2-75 34.48%),158 (1.36),45 (15-0-30 33.33%),100 (2.22)
43,"Stewart, Daniel",23y 294d,35 (7-0-28 20.00%),31 (0.89),←,
14,"Stewart, Paul",25y 40d,64 (21-0-43 32.81%),23 (0.36),←,
21,"Thomas, Matt",25y 174d,81 (25-0-56 30.86%),25 (0.31),←,
12,"Trengove, Jackson",21y 291d,59 (14-0-45 23.73%),6 (0.10),←,
39,"Westhoff, Justin",25y 323d,109 (41-0-68 37.61%),142 (1.30),←,
20,"Wingard, Chad",19y 21d,17 (5-0-12 29.41%),7 (0.41),←,
40,"Young, Aaron",19y 257d,10 (1-0-9 10.00%),2 (0.20),←,
Totals,Totals,24y 155d,1799 (691-5-1103 38.41%),1099 (0.61),,
C,"Hocking, Garry",44y 9d,2 (0-0-2 0.00%),,←,
