Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
28,"Arnott, Simon",23y 117d,41 (23-1-17 57.32%),25 (0.61),11 (5-0-6 45.45%),10 (0.91)
22,"Bamford, Scott",24y 353d,57 (12-2-43 22.81%),32 (0.56),11 (5-0-6 45.45%),9 (0.82)
6,"Barnes, John",30y 10d,150 (82-2-66 55.33%),76 (0.51),138 (76-1-61 55.43%),64 (0.46)
9,"Bizzell, Clint",22y 348d,32 (12-0-20 37.50%),9 (0.28),←,
8,"Burns, Ronnie",26y 90d,75 (41-1-33 55.33%),131 (1.75),←,
51,"Clarke, David",19y 27d,3 (0-0-3 0.00%),,←,
33,"Corrigan, Paul",21y 316d,36 (17-0-19 47.22%),4 (0.11),←,
7,"Graham, Ben",25y 221d,96 (61-0-35 63.54%),11 (0.11),←,
32,"Hocking, Garry",30y 246d,233 (132-2-99 57.08%),216 (0.93),←,
29,"Lowther, Daniel",22y 53d,26 (15-0-11 57.69%),7 (0.27),←,
21,"Mansfield, Michael",27y 307d,173 (99-1-73 57.51%),91 (0.53),←,
17,"McGrath, Tim",28y 247d,173 (105-1-67 60.98%),14 (0.08),166 (101-1-64 61.14%),14 (0.08)
31,"Mensch, David",26y 301d,108 (68-0-40 62.96%),110 (1.02),←,
39,"Milburn, Darren",22y 57d,36 (14-0-22 38.89%),18 (0.50),←,
16,"Mooney, Jason",26y 6d,108 (45-0-63 41.67%),80 (0.74),11 (5-0-6 45.45%),29 (2.64)
34,"Rahilly, James",19y 361d,22 (8-0-14 36.36%),3 (0.14),←,
15,"Riccardi, Peter",26y 176d,155 (92-1-62 59.68%),151 (0.97),←,
27,"Sanderson, Brenton",25y 104d,98 (52-1-45 53.57%),24 (0.24),88 (50-1-37 57.39%),19 (0.22)
30,"Scarlett, Matthew",20y 6d,2 (1-0-1 50.00%),,←,
12,"Sholl, Brad",26y 213d,101 (58-1-42 57.92%),34 (0.34),99 (58-1-40 59.09%),34 (0.34)
4,"Snell, Jason",21y 319d,40 (20-0-20 50.00%),32 (0.80),←,
20,"Steinfort, Carl",22y 71d,34 (18-0-16 52.94%),13 (0.38),←,
Totals,Totals,24y 213d,1799 (975-13-811 54.20%),1081 (0.60),,
C,"Ayres, Gary",38y 256d,105 (60-1-44 57.62%),,←,
