West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",11,10,,11,,,,1.0,5.0,,,1.0,,,,,10.0,,,13.0,1.0,,100.0
33,"Bazzo, Rhett",8,6,3,11,,1.0,,2.0,3.0,1.0,,2.0,,,,3.0,7.0,,,1.0,,,89.0
15,"Cripps, Jamie",13,6,2,15,3,2.0,,3.0,1.0,6.0,3.0,1.0,,,,5.0,9.0,,4.0,1.0,,2.0,95.0
27,"Darling, Jack",10,7,4,14,2,2.0,,,,5.0,,1.0,,,,7.0,7.0,3.0,3.0,4.0,,1.0,100.0
14,"Duggan, Liam",20,9,,20,,,,,4.0,4.0,2.0,1.0,1.0,,,5.0,14.0,,,1.0,,1.0,86.0
3,"Gaff, Andrew",10,6,9,19,,,,3.0,1.0,1.0,2.0,1.0,,,,4.0,15.0,,1.0,,,,84.0
19,"Hough, Brady",9,3,5,14,,,,,2.0,4.0,1.0,1.0,,,,2.0,12.0,,,,1.0,3.0,86.0
25,"Hurn, Shannon",18,9,3,21,,,,2.0,2.0,3.0,,2.0,1.0,,,2.0,15.0,,,1.0,,,84.0
40,"Jamieson, Callum",1,,1,2,,,5.0,,,,,2.0,,1.0,,,2.0,,,,,,57.0
31,"Jones, Jamaine",9,4,6,15,,,,8.0,4.0,,,3.0,2.0,,,8.0,9.0,,,1.0,,,70.0
11,"Kelly, Tim",11,2,8,19,,,,2.0,,4.0,6.0,8.0,,3.0,,8.0,10.0,,,1.0,,,84.0
17,"Kennedy, Josh",8,5,4,12,5,,,,,2.0,,2.0,,1.0,3.0,4.0,9.0,1.0,5.0,1.0,,1.0,88.0
21,"Petruccelle, Jack",2,2,3,5,,,,2.0,,1.0,1.0,1.0,,,,4.0,2.0,1.0,,1.0,,,72.0
8,"Redden, Jack",18,6,4,22,,,,4.0,6.0,,2.0,1.0,1.0,,,7.0,14.0,,,1.0,,1.0,82.0
44,"Rioli, Willie",11,4,8,19,3,1.0,,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,9.0,9.0,1.0,3.0,,1.0,1.0,75.0
35,"Rotham, Josh",8,8,2,10,,,,2.0,,,,1.0,1.0,,,2.0,8.0,,,3.0,,,92.0
1,"Ryan, Liam",9,3,2,11,2,,,2.0,1.0,2.0,,,2.0,,,2.0,9.0,,1.0,,,,69.0
13,"Shuey, Luke",12,5,9,21,,,,1.0,1.0,2.0,6.0,5.0,2.0,3.0,,13.0,10.0,,,1.0,,,69.0
2,"Waterman, Jake",10,8,4,14,1,,,,,4.0,,2.0,2.0,1.0,,6.0,9.0,2.0,,1.0,,2.0,84.0
36,"West, Connor",7,2,9,16,,,,3.0,,2.0,3.0,3.0,1.0,1.0,,10.0,6.0,,,1.0,,,80.0
32,"Williams, Bailey",4,1,4,8,,1.0,21.0,3.0,,,,1.0,,1.0,,5.0,3.0,,1.0,1.0,,,74.0
23,"Witherden, Alex",,,,,,,,,,,,,,,,,,,,,,,
6,"Yeo, Elliot",15,8,5,20,,,,1.0,10.0,,,2.0,,1.0,,6.0,12.0,,,2.0,2.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,114,95,319,16,11.0,26.0,43.0,41.0,42.0,30.0,43.0,14.0,13.0,4.0,112.0,201.0,8.0,18.0,35.0,5.0,12.0,
Opposition,Opposition,203,101,132,335,14,13.0,36.0,45.0,26.0,58.0,36.0,52.0,13.0,14.0,2.0,118.0,217.0,9.0,13.0,47.0,6.0,11.0,
