St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43,"Attard, Jayden",4,3,6,10,,,,6.0,,2.0,3.0,,1.0,,,6.0,4.0,2.0,,2.0,,,70.0
10,"Baker, Steven",11,7,1,12,,1.0,,3.0,1.0,,2.0,2.0,1.0,2.0,,2.0,10.0,,,2.0,,,83.0
14,"Ball, Luke",19,11,12,31,3,1.0,,5.0,,3.0,1.0,2.0,4.0,1.0,2.0,12.0,20.0,1.0,1.0,2.0,,,81.0
22,"Birss, Shane",4,3,4,8,,,,1.0,,3.0,,,,,,3.0,5.0,,,,,1.0,38.0
27,"Blake, Jason",3,5,13,16,,,4.0,3.0,1.0,,3.0,3.0,,3.0,,7.0,9.0,,,1.0,,1.0,84.0
3,"Clarke, Xavier",6,4,7,13,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,4.0,8.0,,,1.0,,,70.0
26,"Dal Santo, Nick",21,6,10,31,1,,1.0,,5.0,3.0,3.0,1.0,,1.0,3.0,9.0,22.0,1.0,,,3.0,2.0,87.0
17,"Fiora, Aaron",7,3,7,14,1,,1.0,1.0,,1.0,,2.0,1.0,1.0,,5.0,9.0,,,4.0,2.0,1.0,62.0
6,"Fisher, Leigh",6,2,8,14,,,,2.0,,5.0,,1.0,1.0,1.0,,9.0,6.0,,,,,,86.0
25,"Fisher, Sam",17,13,7,24,,,,,4.0,2.0,4.0,3.0,,1.0,,4.0,21.0,,,2.0,1.0,2.0,100.0
9,"Gehrig, Fraser",6,3,,6,1,2.0,,2.0,,,,1.0,1.0,1.0,,1.0,4.0,,1.0,1.0,,,100.0
19,"Gilbert, Sam",16,12,6,22,,,,1.0,6.0,1.0,,4.0,,1.0,,4.0,17.0,,1.0,,2.0,,98.0
1,"Gram, Jason",13,9,6,19,,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,18.0,,,2.0,,,100.0
35,"Harvey, Robert",7,6,14,21,,,,2.0,2.0,1.0,3.0,3.0,,,,3.0,17.0,,,2.0,1.0,1.0,76.0
7,"Hayes, Lenny",16,8,14,30,1,1.0,,6.0,1.0,6.0,5.0,1.0,3.0,1.0,1.0,11.0,19.0,1.0,1.0,6.0,,,76.0
8,"Hudghton, Max",7,7,5,12,,,2.0,1.0,1.0,1.0,,3.0,1.0,1.0,,3.0,10.0,1.0,,3.0,,,100.0
23,"Koschitzke, Justin",6,4,4,10,1,,13.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,,6.0,4.0,1.0,1.0,2.0,,,66.0
31,"Maguire, Matt",6,2,4,10,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,8.0,,,4.0,,,100.0
44,"Milne, Stephen",11,5,2,13,2,1.0,,1.0,1.0,3.0,,5.0,1.0,2.0,,7.0,6.0,2.0,2.0,1.0,1.0,,100.0
11,"Montagna, Leigh",22,12,7,29,1,,,6.0,5.0,4.0,4.0,2.0,,1.0,,4.0,25.0,,1.0,4.0,4.0,,82.0
12,"Riewoldt, Nick",15,9,1,16,3,2.0,1.0,3.0,,4.0,,,2.0,,,7.0,9.0,1.0,4.0,,,1.0,100.0
29,"Rix, Michael",,,5,5,,,6.0,2.0,,,1.0,,1.0,,,3.0,2.0,,,1.0,,,41.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,134,143,366,14,11.0,28.0,52.0,32.0,43.0,33.0,40.0,21.0,22.0,6.0,114.0,253.0,10.0,12.0,40.0,14.0,9.0,
Opposition,Opposition,188,116,143,331,11,12.0,34.0,48.0,27.0,46.0,26.0,44.0,22.0,21.0,,99.0,232.0,10.0,15.0,37.0,16.0,8.0,
