Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
37,"Ambrose, Richard",21y 3d,1 (0-0-1 0.00%),,←,
30,"Bayes, Mark",26y 90d,164 (68-2-94 42.07%),119 (0.73),←,
13,"Brunton, Neil",24y 161d,35 (4-1-30 12.86%),4 (0.11),←,
28,"Cresswell, Daryn",22y 22d,16 (0-0-16 0.00%),15 (0.94),←,
5,"Daniels, Jayson",22y 114d,81 (25-1-55 31.48%),19 (0.23),7 (0-0-7 0.00%),
43,"Direen, Scott",20y 236d,3 (0-0-3 0.00%),3 (1.00),←,
6,"Dunkley, Andrew",24y 349d,26 (2-1-23 9.62%),1 (0.04),←,
47,"Higgins, Leon",24y 351d,92 (31-2-59 34.78%),67 (0.73),←,
20,"Hutton, John",27y 18d,23 (4-1-18 19.57%),52 (2.26),5 (0-0-5 0.00%),9 (1.80)
19,"John, Gareth",21y 147d,20 (1-0-19 5.00%),3 (0.15),←,
14,"Kelly, Paul",23y 320d,62 (11-2-49 19.35%),33 (0.53),←,
3,"Lewis, Dale",24y 40d,54 (10-2-42 20.37%),58 (1.07),←,
4,"McRae, Dean",24y 213d,91 (34-1-56 37.91%),27 (0.30),10 (0-0-10 0.00%),2 (0.20)
17,"Mooney, Jason",20y 8d,10 (0-0-10 0.00%),,←,
35,"Murphy, David",30y 294d,150 (61-0-89 40.67%),88 (0.59),←,
44,"Osborne, Richard",28y 362d,193 (80-0-113 41.45%),419 (2.17),6 (0-0-6 0.00%),8 (1.33)
22,"Rose, Gavin",23y 257d,15 (1-1-13 10.00%),,←,
15,"Strooper, David",25y 108d,74 (17-1-56 23.65%),86 (1.16),31 (3-1-27 11.29%),58 (1.87)
10,"Watters, Scott",24y 139d,56 (30-2-24 55.36%),21 (0.38),10 (0-0-10 0.00%),8 (0.80)
27,"Wheeler, Sanford",23y 68d,31 (3-1-27 11.29%),5 (0.16),←,
Totals,Totals,24y 74d,1197 (382-18-797 31.91%),1020 (0.85),,
C,"Barassi, Ron",57y 106d,461 (263-4-194 57.48%),,5 (0-0-5 0.00%),
