North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",22y 321d,64 (28-1-35 44.53%),59 (0.92),←,
14,"Buckley, Ben",23y 287d,50 (19-0-31 38.00%),13 (0.26),←,
18,"Carey, Wayne",19y 320d,28 (15-0-13 53.57%),43 (1.54),←,
30,"Chandler, Jeff",25y 31d,32 (18-1-13 57.81%),4 (0.13),←,
27,"Crocker, Darren",24y 17d,67 (31-1-35 47.01%),44 (0.66),←,
6,"Fairley, Ian",26y 206d,106 (50-2-54 48.11%),138 (1.30),←,
31,"Gallagher, Michael",24y 338d,32 (21-1-10 67.19%),22 (0.69),16 (11-0-5 68.75%),5 (0.31)
9,"Larkin, Matthew",26y 236d,128 (65-3-60 51.95%),114 (0.89),←,
35,"Longmire, John",20y 102d,51 (21-1-29 42.16%),133 (2.61),←,
4,"Martyn, Mick",22y 224d,57 (25-1-31 44.74%),4 (0.07),←,
16,"McCarthy, John",24y 13d,63 (26-1-36 42.06%),68 (1.08),←,
28,"Pickering, Liam",22y 215d,16 (5-0-11 31.25%),7 (0.44),←,
22,"Roberts, Mark",25y 288d,80 (27-0-53 33.75%),19 (0.24),3 (1-0-2 33.33%),
3,"Rock, Anthony",20y 195d,22 (10-0-12 45.45%),20 (0.91),←,
36,"Romero, Jose",19y 254d,34 (16-0-18 47.06%),44 (1.29),←,
2,"Schwass, Wayne",22y 136d,46 (19-0-27 41.30%),24 (0.52),←,
24,"Sholl, Craig",23y 103d,24 (13-0-11 54.17%),5 (0.21),←,
1,"Spargo, Paul",24y 185d,54 (25-2-27 48.15%),75 (1.39),←,
7,"Steele, Darren",24y 364d,93 (39-1-53 42.47%),26 (0.28),←,
10,"Stevens, Anthony",19y 284d,20 (8-0-12 40.00%),4 (0.20),←,
Totals,Totals,23y 78d,1067 (481-15-571 45.08%),866 (0.81),,
C,"Schimmelbusch, Wayne",38y 83d,25 (13-0-12 52.00%),,←,
