Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Bowey, Jake",11,4,7,18,,,,2.0,2.0,2.0,2.0,2.0,,,,6.0,10.0,,,1.0,1.0,,85.0
10,"Brayshaw, Angus",8,4,9,17,,,,3.0,2.0,1.0,1.0,,,,,6.0,12.0,,,1.0,,,86.0
37,"Chandler, Kade",7,4,8,15,1,,,2.0,1.0,1.0,,,1.0,,,3.0,12.0,,,,,3.0,72.0
31,"Fritsch, Bayley",13,7,4,17,3,1.0,,1.0,,4.0,,4.0,1.0,1.0,,4.0,14.0,,3.0,2.0,,3.0,88.0
6,"Grundy, Brodie",13,3,9,22,,,33.0,6.0,2.0,3.0,7.0,5.0,2.0,2.0,,13.0,10.0,,,3.0,,,71.0
14 ↓,"Hibberd, Michael",6,3,2,8,,,,,1.0,,,2.0,,2.0,,1.0,6.0,,,3.0,,1.0,72.0
12,"Hunter, Lachie",16,7,11,27,,,,,,4.0,1.0,3.0,,,,5.0,21.0,,,1.0,,,91.0
23 ↑,"Jordon, James",4,1,4,8,,1.0,,3.0,,2.0,,,1.0,,,2.0,6.0,,,,,1.0,24.0
15,"Langdon, Ed",14,4,8,22,,1.0,,4.0,2.0,4.0,1.0,5.0,,,,6.0,15.0,,,3.0,1.0,1.0,92.0
8,"Lever, Jake",9,5,7,16,,,,4.0,,,,6.0,2.0,4.0,,6.0,10.0,,,2.0,,,91.0
1,"May, Steven",15,9,4,19,,,,,8.0,1.0,,1.0,,1.0,,5.0,12.0,1.0,,6.0,,,93.0
25,"McDonald, Tom",12,6,4,16,4,1.0,2.0,3.0,,5.0,,3.0,1.0,1.0,,6.0,10.0,3.0,3.0,4.0,,2.0,76.0
41,"McVee, Judd",8,3,8,16,,,,2.0,,1.0,,1.0,1.0,,,7.0,8.0,1.0,,2.0,1.0,,82.0
30,"Neal-Bullen, Alex",6,1,9,15,1,,,11.0,,4.0,,1.0,1.0,1.0,,4.0,11.0,,,1.0,,1.0,75.0
13,"Oliver, Clayton",12,3,22,34,,,,10.0,,4.0,10.0,7.0,3.0,1.0,2.0,18.0,16.0,,,2.0,1.0,,87.0
5,"Petracca, Christian",12,8,17,29,3,,,3.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,8.0,20.0,,2.0,,,1.0,76.0
35,"Petty, Harry",5,4,5,10,,,6.0,3.0,,1.0,,2.0,1.0,,,5.0,5.0,,1.0,3.0,,,85.0
36,"Pickett, Kysaiah",11,3,4,15,2,5.0,,5.0,1.0,2.0,,,,,,6.0,9.0,,3.0,,,3.0,79.0
24,"Rivers, Trent",15,3,12,27,,,,6.0,5.0,2.0,2.0,5.0,2.0,,,11.0,17.0,1.0,,5.0,,,80.0
9,"Spargo, Charlie",9,5,4,13,2,1.0,,1.0,,4.0,,1.0,,,,1.0,11.0,1.0,1.0,,1.0,,78.0
32,"Sparrow, Tom",10,2,10,20,,,,4.0,,3.0,3.0,4.0,1.0,2.0,,8.0,11.0,,,2.0,,,65.0
2,"van Rooyen, Jacob",3,2,6,9,2,1.0,7.0,,,1.0,,1.0,1.0,,,7.0,2.0,1.0,2.0,5.0,,,74.0
7,"Viney, Jack",11,4,11,22,1,,,6.0,2.0,5.0,7.0,1.0,1.0,,,15.0,9.0,,1.0,3.0,,2.0,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,95,185,415,19,12.0,48.0,79.0,28.0,58.0,37.0,57.0,22.0,16.0,5.0,153.0,257.0,8.0,16.0,49.0,5.0,18.0,
Opposition,Opposition,179,75,157,336,9,9.0,26.0,68.0,38.0,38.0,31.0,63.0,16.0,22.0,1.0,132.0,206.0,4.0,8.0,39.0,5.0,7.0,
