Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",23y 316d,35 (20-0-15 57.14%),53 (1.51),←,
26,"Bradley, Kepler",25y 196d,94 (29-1-64 31.38%),69 (0.73),45 (16-0-29 35.56%),55 (1.22)
6,"Broughton, Greg",24y 241d,40 (17-0-23 42.50%),7 (0.17),←,
44,"Crichton, Jesse",19y 344d,10 (4-0-6 40.00%),2 (0.20),←,
15,"Crowley, Ryan",27y 84d,104 (52-0-52 50.00%),77 (0.74),←,
40,"de Boer, Matt",21y 79d,45 (20-0-25 44.44%),11 (0.24),←,
41,"Duffield, Paul",26y 112d,78 (34-0-44 43.59%),20 (0.26),←,
7,"Fyfe, Nat",19y 252d,27 (16-0-11 59.26%),22 (0.81),←,
12,"Griffin, Jonathon",25y 134d,42 (21-0-21 50.00%),7 (0.17),1 (0-0-1 0.00%),
14,"Grover, Antoni",31y 78d,190 (83-0-107 43.68%),25 (0.13),←,
32,"Hill, Stephen",21y 27d,54 (25-0-29 46.30%),36 (0.67),←,
5,"Ibbotson, Garrick",23y 74d,67 (25-0-42 37.31%),18 (0.27),←,
37,"Johnson, Michael",26y 220d,112 (56-0-56 50.00%),39 (0.35),←,
34,"Lower, Nick",23y 339d,28 (11-0-17 39.29%),4 (0.14),8 (4-0-4 50.00%),4 (0.50)
23,"Mayne, Chris",22y 207d,45 (23-0-22 51.11%),50 (1.11),←,
18,"McPharlin, Luke",29y 178d,177 (87-0-90 49.15%),112 (0.63),165 (79-0-86 47.88%),109 (0.66)
16,"Mundy, David",25y 312d,139 (66-0-73 47.48%),56 (0.40),←,
13,"Mzungu, Tendai",25y 89d,2 (1-0-1 50.00%),,←,
10,"Palmer, Rhys",22y 104d,46 (18-0-28 39.13%),22 (0.48),←,
29,"Pavlich, Matthew",29y 148d,245 (108-0-137 44.08%),474 (1.93),←,
24,"Roberton, Dylan",19y 341d,21 (12-0-9 57.14%),4 (0.19),←,
47,"van Berlo, Jay",22y 252d,29 (16-0-13 55.17%),10 (0.34),←,
Totals,Totals,24y 154d,1630 (744-1-885 45.64%),1118 (0.69),,
C,"Harvey, Mark",45y 351d,84 (35-0-49 41.67%),,←,
