Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Davey, Alwyn",23y 339d,19 (10-0-9 52.63%),20 (1.05),←,
2,"Dyson, Ricky",22y 203d,54 (19-1-34 36.11%),28 (0.52),←,
31,"Fletcher, Dustin",32y 347d,281 (174-3-104 62.46%),64 (0.23),←,
19,"Hille, David",26y 321d,129 (60-1-68 46.90%),92 (0.71),←,
43,"Houli, Bachar",19y 342d,9 (5-0-4 55.56%),7 (0.78),←,
27,"Laycock, Jason",23y 166d,47 (16-0-31 34.04%),27 (0.57),←,
18,"Lloyd, Matthew",30y 2d,235 (140-2-93 60.00%),839 (3.57),←,
42,"Lovett-Murray, Nathan",25y 152d,69 (23-0-46 33.33%),43 (0.62),←,
13,"Lovett, Andrew",25y 159d,52 (16-1-35 31.73%),63 (1.21),←,
33,"McPhee, Adam",25y 195d,131 (51-0-80 38.93%),62 (0.47),106 (45-0-61 42.45%),53 (0.50)
22,"Michael, Mal",30y 299d,228 (122-1-105 53.73%),30 (0.13),27 (12-0-15 44.44%),2 (0.07)
6,"Monfries, Angus",21y 90d,55 (17-1-37 31.82%),51 (0.93),←,
17,"Nash, Jay",22y 119d,25 (10-1-14 42.00%),6 (0.24),←,
16,"Pears, Tayte",18y 25d,2 (0-0-2 0.00%),1 (0.50),←,
9,"Ramanauskas, Adam",27y 151d,121 (78-1-42 64.88%),59 (0.49),←,
37,"Reimers, Kyle",19y 99d,6 (2-0-4 33.33%),3 (0.50),←,
30,"Ryder, Paddy",20y 35d,35 (13-1-21 38.57%),7 (0.20),←,
20,"Slattery, Henry",22y 87d,36 (14-1-21 40.28%),6 (0.17),←,
5,"Stanton, Brent",21y 353d,81 (28-1-52 35.19%),48 (0.59),←,
4,"Watson, Jobe",23y 70d,58 (21-1-36 37.07%),21 (0.36),←,
12,"Welsh, Andrew",25y 67d,118 (49-2-67 42.37%),19 (0.16),←,
8,"Winderlich, Jason",23y 191d,51 (19-0-32 37.25%),17 (0.33),←,
Totals,Totals,24y 57d,1842 (887-18-937 48.15%),1513 (0.82),,
C,"Knights, Matthew",37y 196d,5 (2-0-3 40.00%),,←,
