Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Clarke, Tim",12,4,15.0,27,,1.0,,3.0,,4.0,2.0,1.0,2.0,,,9.0,17,1.0,1.0,3.0,,,100.0
9,"Crawford, Shane",9,3,12.0,21,,,,8.0,2.0,4.0,2.0,2.0,,,,3.0,18,,,,1.0,1.0,100.0
24,"Croad, Trent",13,12,6.0,19,4.0,5.0,1.0,,,2.0,,1.0,1.0,1.0,,6.0,13,2.0,9.0,1.0,,,100.0
19,"Dixon, Ben",6,1,4.0,10,,,,1.0,,1.0,,1.0,1.0,,,4.0,7,,,1.0,,1.0,69.0
1,"Everitt, Peter",11,3,2.0,13,,1.0,27.0,,2.0,5.0,4.0,3.0,2.0,,,7.0,7,,,1.0,2.0,,83.0
38,"Franklin, Lance",6,1,,6,1.0,1.0,,,,1.0,2.0,2.0,,2.0,,4.0,2,,1.0,2.0,,1.0,64.0
3,"Hay, Jonathan",8,7,9.0,17,,,,,4.0,,,1.0,1.0,,,3.0,13,,,9.0,,,100.0
15,"Hodge, Luke",18,6,17.0,35,,1.0,,1.0,8.0,5.0,6.0,4.0,1.0,,2.0,9.0,20,1.0,,,,1.0,93.0
8,"Jacobs, Danny",8,4,8.0,16,,,,4.0,3.0,,,,,,,7.0,9,1.0,,9.0,,,100.0
37,"Lekkas, Angelo",4,1,10.0,14,1.0,,,7.0,,4.0,3.0,1.0,2.0,1.0,,7.0,9,,,1.0,1.0,,79.0
40,"Lewis, Jordan",7,1,12.0,19,,,,2.0,2.0,3.0,3.0,3.0,1.0,,,10.0,9,,,1.0,,,69.0
12,"Lonie, Nathan",9,5,6.0,15,,,,1.0,2.0,2.0,1.0,1.0,,,,1.0,13,,1.0,2.0,,,77.0
14,"Miller, Harry",5,3,1.0,6,1.0,,,,,2.0,,1.0,,,,,5,,1.0,,,,48.0
7,"Osborne, Michael",9,6,7.0,16,1.0,,,1.0,1.0,2.0,2.0,4.0,,4.0,,7.0,9,1.0,,4.0,,,67.0
16,"Ries, Nick",7,3,11.0,18,,,,2.0,,4.0,6.0,1.0,,1.0,,7.0,10,,,,1.0,,69.0
35,"Roughead, Jarryd",12,7,8.0,20,,,,,6.0,2.0,,4.0,,1.0,,4.0,16,,,3.0,2.0,,86.0
28,"Sewell, Brad",9,6,10.0,19,,,,,4.0,2.0,,4.0,,2.0,,1.0,18,,,2.0,,,100.0
11,"Smith, Joel",6,2,10.0,16,1.0,,,3.0,3.0,,1.0,1.0,1.0,1.0,,4.0,11,,,,1.0,,100.0
43,"Taylor, Simon",5,2,12.0,17,1.0,,11.0,6.0,,2.0,4.0,2.0,3.0,1.0,,7.0,10,,,2.0,1.0,,64.0
21,"Vandenberg, Richard",12,9,7.0,19,,,,,2.0,3.0,,2.0,1.0,1.0,,2.0,18,,,2.0,,,95.0
6,"Williams, Mark",5,4,,5,,4.0,,1.0,,,,1.0,,,,2.0,3,1.0,4.0,1.0,,,73.0
45,"Young, Clinton",11,7,1.0,12,1.0,1.0,,1.0,,7.0,,3.0,,,,3.0,9,,,,2.0,,64.0
Totals,Totals,192,97,168.0,360,11.0,14.0,39.0,41.0,39.0,55.0,36.0,43.0,16.0,15.0,2.0,107.0,246,7.0,17.0,44.0,11.0,4.0,
Opposition,Opposition,205,79,144.0,349,18.0,13.0,36.0,43.0,41.0,61.0,40.0,45.0,15.0,16.0,4.0,131.0,209,9.0,13.0,36.0,18.0,12.0,
