Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",25y 129d,100 (59-1-40 59.50%),28 (0.28),←,
11,"Barlow, Ed",21y 63d,5 (2-1-2 50.00%),2 (0.40),←,
21,"Barry, Leo",30y 316d,216 (125-0-91 57.87%),55 (0.25),←,
42,"Bevan, Paul",23y 185d,67 (40-1-26 60.45%),15 (0.22),←,
14,"Bird, Craig",19y 69d,2 (1-0-1 50.00%),,←,
6,"Bolton, Craig",27y 304d,152 (92-1-59 60.86%),23 (0.15),123 (75-1-47 61.38%),13 (0.11)
24,"Bolton, Jude",28y 15d,189 (104-2-83 55.56%),89 (0.47),←,
32,"Buchanan, Amon",25y 172d,90 (53-1-36 59.44%),41 (0.46),←,
37,"Goodes, Adam",28y 82d,211 (116-2-93 55.45%),202 (0.96),←,
39,"Grundy, Heath",21y 302d,16 (11-0-5 68.75%),12 (0.75),←,
1,"Hall, Barry",31y 51d,226 (115-3-108 51.55%),545 (2.41),138 (81-2-55 59.42%),401 (2.91)
15,"Jack, Kieren",20y 276d,4 (1-0-3 25.00%),1 (0.25),←,
16,"Jolly, Darren",26y 145d,122 (66-1-55 54.51%),39 (0.32),74 (46-1-27 62.84%),28 (0.38)
17,"Kennelly, Tadhg",26y 273d,138 (87-0-51 63.04%),29 (0.21),←,
31,"Kirk, Brett",31y 157d,173 (98-2-73 57.23%),69 (0.40),←,
29,"Mattner, Martin",25y 237d,100 (61-0-39 61.00%),14 (0.14),2 (1-0-1 50.00%),
3,"McVeigh, Jarrad",22y 358d,83 (49-1-33 59.64%),44 (0.53),←,
33,"Moore, Jarred",22y 24d,11 (7-0-4 63.64%),2 (0.18),←,
5,"OKeefe, Ryan",27y 66d,143 (84-1-58 59.09%),155 (1.08),←,
19,"OLoughlin, Michael",31y 39d,272 (156-3-113 57.90%),465 (1.71),←,
25,"Richards, Ted",25y 79d,81 (47-1-33 58.64%),25 (0.31),48 (28-1-19 59.38%),6 (0.13)
30,"Roberts-Thomson, Lewis",24y 204d,76 (49-0-27 64.47%),9 (0.12),←,
Totals,Totals,25y 277d,2477 (1423-21-1033 57.45%),1864 (0.75),,
C,"Roos, Paul",44y 277d,134 (82-1-51 61.57%),,←,
