Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",19,4,2,21,,,,4.0,7.0,2.0,4.0,2.0,,1.0,,5.0,14.0,,,3.0,,1.0,85.0
16,"Brown, Leigh",8,5,5,13,3,2.0,1.0,3.0,,1.0,1.0,4.0,1.0,1.0,,5.0,7.0,1.0,3.0,2.0,,,96.0
43,"Campbell, Matt",8,2,5,13,,,,6.0,1.0,3.0,1.0,1.0,1.0,,,5.0,6.0,,,3.0,,1.0,68.0
27,"Edwards, Aaron",7,6,5,12,,1.0,,,,5.0,,3.0,,1.0,,7.0,5.0,2.0,2.0,1.0,,1.0,76.0
24,"Firrito, Michael",6,,4,10,,,1.0,1.0,1.0,,,5.0,,2.0,,2.0,5.0,,,7.0,,,97.0
38,"Gibson, Josh",6,3,10,16,,,,,,2.0,3.0,2.0,,,,8.0,7.0,,,6.0,,,96.0
6,"Grant, Shannon",17,5,3,20,,,,7.0,3.0,5.0,3.0,,2.0,,,5.0,15.0,,,,,2.0,78.0
15,"Green, Kasey",4,,9,13,,,,5.0,1.0,,1.0,4.0,,3.0,,8.0,5.0,,,3.0,,,92.0
17,"Grima, Blake",3,,5,8,,,,3.0,1.0,,3.0,,1.0,,,5.0,2.0,,,,,,36.0
4,"Harris, Daniel",5,5,14,19,1,,,5.0,1.0,,2.0,1.0,,1.0,,7.0,12.0,,,,,,72.0
29,"Harvey, Brent",16,4,5,21,1,,,2.0,2.0,3.0,2.0,2.0,,,,7.0,14.0,,,,,,87.0
21,"Jones, Corey",9,2,1,10,1,1.0,,6.0,,2.0,2.0,4.0,4.0,1.0,,8.0,3.0,,1.0,2.0,,1.0,95.0
1,"McIntosh, Hamish",12,5,8,20,1,,18.0,,3.0,5.0,3.0,,1.0,,1.0,8.0,12.0,1.0,,3.0,,,71.0
20,"Petrie, Drew",4,,2,6,1,1.0,12.0,2.0,1.0,1.0,3.0,2.0,1.0,,,5.0,,,,8.0,,,98.0
30,"Pratt, Daniel",13,6,7,20,,,,,4.0,2.0,1.0,1.0,,,,6.0,11.0,,,7.0,,,98.0
3,"Rawlings, Brady",14,3,10,24,,,,4.0,4.0,3.0,6.0,,1.0,,,13.0,11.0,,,,,,86.0
7,"Simpson, Adam",15,3,11,26,,,1.0,5.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,9.0,17.0,,,2.0,,,84.0
9,"Sinclair, Jess",15,8,6,21,1,,,4.0,1.0,3.0,1.0,1.0,2.0,,,7.0,15.0,,,1.0,,1.0,82.0
19,"Swallow, Andrew",4,1,3,7,,,,7.0,1.0,3.0,2.0,1.0,,,,3.0,5.0,,,1.0,,1.0,71.0
12,"Thomas, Lindsay",4,2,1,5,1,,,1.0,,1.0,,3.0,1.0,3.0,,3.0,2.0,,1.0,1.0,,,58.0
36,"Watt, Shannon",7,6,11,18,,,1.0,3.0,3.0,1.0,,4.0,2.0,1.0,,8.0,11.0,,,4.0,,,96.0
8,"Wells, Daniel",18,7,11,29,2,1.0,2.0,3.0,,6.0,2.0,1.0,2.0,1.0,2.0,11.0,21.0,,1.0,2.0,1.0,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,9.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,77,138,352,12,15.0,36.0,71.0,35.0,52.0,44.0,45.0,20.0,16.0,6.0,145.0,200.0,4.0,8.0,56.0,1.0,8.0,
Opposition,Opposition,173,75,143,316,8,15.0,42.0,62.0,34.0,46.0,30.0,48.0,16.0,20.0,,116.0,201.0,3.0,11.0,80.0,4.0,6.0,
