Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",22y 215d,27 (12-0-15 44.44%),2 (0.07),←,
25,"Beinke, Bryan",23y 339d,4 (2-0-2 50.00%),3 (0.75),←,
26,"Bickley, Mark",29y 340d,178 (89-0-89 50.00%),56 (0.31),←,
24,"Burton, Brett",21y 67d,15 (6-0-9 40.00%),17 (1.13),←,
14,"Connell, Matthew",26y 341d,84 (37-0-47 44.05%),24 (0.29),81 (35-0-46 43.21%),24 (0.30)
9,"Edwards, Tyson",22y 338d,76 (39-0-37 51.32%),39 (0.51),←,
36,"Goodwin, Simon",22y 196d,43 (27-0-16 62.79%),12 (0.28),←,
34,"Hart, Ben",25y 1d,173 (87-1-85 50.58%),33 (0.19),←,
1,"Herbert, Lucas",21y 300d,10 (3-0-7 30.00%),1 (0.10),←,
11,"James, Brett",26y 207d,97 (49-1-47 51.03%),45 (0.46),55 (32-0-23 58.18%),19 (0.35)
35,"Jameson, Rod",29y 10d,146 (76-1-69 52.40%),111 (0.76),←,
3,"Jarman, Darren",32y 163d,189 (110-0-79 58.20%),297 (1.57),80 (45-0-35 56.25%),175 (2.19)
5,"Koster, Kym",26y 159d,111 (64-1-46 58.11%),39 (0.35),73 (44-0-29 60.27%),26 (0.36)
16,"McGregor, Ken",18y 162d,2 (1-0-1 50.00%),2 (1.00),←,
23,"McLeod, Andrew",22y 340d,94 (49-0-45 52.13%),94 (1.00),←,
21,"Ormond-Allen, Trent",23y 29d,43 (24-0-19 55.81%),3 (0.07),35 (20-0-15 57.14%),2 (0.06)
22,"Perrie, Ian",20y 92d,5 (2-0-3 40.00%),2 (0.40),←,
32,"Ricciuto, Mark",24y 32d,143 (68-1-74 47.90%),90 (0.63),←,
7,"Smart, Nigel",30y 50d,180 (88-1-91 49.17%),89 (0.49),←,
19,"Stevens, Mark",23y 258d,56 (35-0-21 62.50%),39 (0.70),35 (19-0-16 54.29%),19 (0.54)
29,"Thiessen, James",25y 150d,45 (21-0-24 46.67%),20 (0.44),38 (21-0-17 55.26%),17 (0.45)
30,"Vardy, Peter",23y 165d,54 (29-0-25 53.70%),89 (1.65),←,
Totals,Totals,24y 246d,1775 (918-6-851 51.72%),1107 (0.62),,
C,"Blight, Malcolm",49y 144d,228 (134-0-94 58.77%),,67 (39-0-28 58.21%),
