Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
22,"Aitken, Ian",24y 330d,55 (37-1-17 68.18%),8 (0.15),←,
31,"Alvin, Tom",29y 355d,155 (90-1-64 58.39%),57 (0.37),←,
17,"Arceri, Mark",27y 168d,85 (40-0-45 47.06%),127 (1.49),15 (7-0-8 46.67%),25 (1.67)
25,"Athorn, Mark",24y 155d,56 (22-1-33 40.18%),12 (0.21),3 (3-0-0 100.00%),1 (0.33)
21,"Bradley, Craig",28y 170d,139 (82-1-56 59.35%),96 (0.69),←,
20,"Brown, Fraser",21y 236d,24 (8-0-16 33.33%),6 (0.25),←,
40,"Cavedon, Andrew",20y 157d,14 (7-0-7 50.00%),12 (0.86),←,
34,"De Iulio, Ron",19y 361d,3 (3-0-0 100.00%),7 (2.33),←,
12,"Gleeson, Adrian",24y 346d,105 (64-1-40 61.43%),100 (0.95),←,
13,"Hanna, Mil",26y 5d,89 (45-1-43 51.12%),43 (0.48),←,
33,"Hogg, Matthew",23y 111d,61 (26-2-33 44.26%),4 (0.07),2 (2-0-0 100.00%),
28,"Kernahan, David",26y 274d,48 (22-0-26 45.83%),8 (0.17),←,
4,"Kernahan, Stephen",28y 222d,139 (83-1-55 60.07%),371 (2.67),←,
23,"Meldrum, Paul",31y 210d,157 (98-1-58 62.74%),140 (0.89),←,
7,"Ratten, Brett",20y 274d,24 (10-0-14 41.67%),4 (0.17),←,
14,"Sexton, Michael",21y 36d,19 (9-0-10 47.37%),2 (0.11),←,
9,"Sholl, Brett",20y 216d,3 (3-0-0 100.00%),1 (0.33),←,
1,"Silvagni, Stephen",24y 315d,109 (70-0-39 64.22%),72 (0.66),←,
11,"Spalding, Earl",27y 30d,112 (73-0-39 65.18%),65 (0.58),3 (3-0-0 100.00%),2 (0.67)
45,"Tarczon, Darren",21y 42d,7 (4-0-3 57.14%),5 (0.71),←,
Totals,Totals,24y 255d,1404 (796-10-598 56.70%),1140 (0.81),,
C,"Parkin, David",49y 211d,308 (177-1-130 57.63%),,145 (90-1-54 62.41%),
