Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",28y 213d,166 (87-5-74 53.92%),139 (0.84),←,
5,"Buckley, Nathan",23y 274d,69 (26-2-41 39.13%),64 (0.93),49 (22-2-25 46.94%),43 (0.88)
17,"Burns, Scott",21y 124d,25 (11-1-13 46.00%),2 (0.08),←,
28,"Crosisca, Gavin",27y 223d,166 (95-5-66 58.73%),49 (0.30),←,
39,"Crow, Scott",22y 129d,18 (9-0-9 50.00%),3 (0.17),5 (3-0-2 60.00%),1 (0.20)
24,"Curran, Chris",21y 266d,12 (7-2-3 66.67%),3 (0.25),←,
9,"Francis, Matthew",25y 240d,21 (6-0-15 28.57%),14 (0.67),2 (2-0-0 100.00%),1 (0.50)
2,"Francis, Tony",27y 24d,107 (62-2-43 58.88%),70 (0.65),←,
23,"Kelly, Craig",29y 314d,115 (65-3-47 57.83%),43 (0.37),←,
27,"McDonald, Alex",26y 72d,51 (29-0-22 56.86%),29 (0.57),5 (3-0-2 60.00%),5 (1.00)
34,"McGuane, Mick",28y 118d,152 (87-3-62 58.22%),128 (0.84),←,
1,"Monkhorst, Damian",26y 248d,144 (84-4-56 59.72%),29 (0.20),←,
6,"Patterson, Stephen",25y 112d,24 (11-1-12 47.92%),30 (1.25),←,
3,"Richardson, Mark",23y 177d,35 (20-1-14 58.57%),40 (1.14),←,
36,"Rocca, Saverio",22y 157d,76 (40-2-34 53.95%),264 (3.47),←,
29,"Russell, Scott",25y 354d,129 (76-3-50 60.08%),81 (0.63),←,
12,"Schauble, Andrew",19y 160d,8 (5-0-3 62.50%),1 (0.13),←,
14,"Watson, Shane",22y 68d,78 (39-1-38 50.64%),48 (0.62),←,
22,"Wild, Jason",20y 75d,15 (8-2-5 60.00%),3 (0.20),←,
10,"Williams, Paul",23y 22d,97 (51-2-44 53.61%),112 (1.15),←,
19,"Wright, Graham",27y 324d,156 (97-4-55 63.46%),96 (0.62),←,
Totals,Totals,24y 263d,1664 (915-43-706 54.99%),1248 (0.75),,
C,"Shaw, Tony",35y 277d,5 (3-0-2 60.00%),,←,
