Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
25,"Brown, Nathan",23y 294d,8 (3-0-5 37.50%),,←,
32,"Bruce, Cameron",20y 247d,12 (6-0-6 50.00%),14 (1.17),←,
28,"Collins, Matthew",23y 122d,23 (10-0-13 43.48%),6 (0.26),9 (4-0-5 44.44%),4 (0.44)
33,"Farmer, Jeff",22y 345d,92 (35-0-57 38.04%),179 (1.95),←,
20,"Febey, Matthew",30y 289d,143 (63-0-80 44.06%),44 (0.31),←,
21,"Febey, Steven",30y 289d,230 (115-0-115 50.00%),33 (0.14),←,
4,"Grgic, Brent",20y 239d,54 (22-0-32 40.74%),27 (0.50),←,
27,"Ingerson, Anthony",30y 234d,136 (53-0-83 38.97%),40 (0.29),99 (37-0-62 37.37%),15 (0.15)
16,"Johnstone, Travis",19y 322d,30 (10-0-20 33.33%),22 (0.73),←,
36,"Leoncelli, Andrew",25y 322d,77 (31-0-46 40.26%),27 (0.35),←,
35,"McDonald, Anthony",27y 356d,67 (27-0-40 40.30%),29 (0.43),←,
9,"Neitz, David",25y 133d,150 (65-0-85 43.33%),224 (1.49),←,
7,"Powell, Stephen",23y 270d,43 (25-1-17 59.30%),31 (0.72),13 (6-0-7 46.15%),10 (0.77)
43,"Rigoni, Guy",25y 312d,58 (28-0-30 48.28%),18 (0.31),←,
24,"Robertson, Russell",21y 192d,45 (21-0-24 46.67%),55 (1.22),←,
5,"Schwarz, David",27y 315d,127 (53-1-73 42.13%),199 (1.57),←,
46,"Simmonds, Troy",21y 326d,18 (6-0-12 33.33%),3 (0.17),←,
42,"Walsh, Peter",23y 315d,31 (11-0-20 35.48%),5 (0.16),←,
45,"Whelan, Matthew",20y 203d,10 (5-0-5 50.00%),,←,
34,"White, Jeff",23y 105d,88 (39-0-49 44.32%),53 (0.60),56 (26-0-30 46.43%),35 (0.63)
22,"Woewodin, Shane",23y 327d,82 (32-0-50 39.02%),31 (0.38),←,
13,"Yze, Adem",22y 256d,107 (42-0-65 39.25%),52 (0.49),←,
Totals,Totals,24y 165d,1631 (702-2-927 43.04%),1092 (0.67),,
C,"Daniher, Neale",39y 109d,60 (28-0-32 46.67%),,←,
