Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",7,3,5,12,,,,3.0,4.0,1.0,2.0,,,2.0,,5.0,8.0,,,,,,
17,"Broderick, Paul",10,1,5,15,,,,5.0,,3.0,3.0,1.0,3.0,,,9.0,5.0,,,2.0,,,
9,"Campbell, Wayne",13,1,9,22,,,,,2.0,2.0,5.0,1.0,1.0,,1.0,13.0,6.0,1.0,,1.0,,,
6,"Chaffey, Mark",11,3,3,14,,,,2.0,,6.0,2.0,2.0,1.0,,,6.0,8.0,,,1.0,1.0,,
10,"Daffy, Nick",23,1,3,26,1,,,3.0,,7.0,4.0,2.0,,1.0,2.0,2.0,19.0,,,,,,
7,"Dragicevic, Marc",8,2,5,13,,,,1.0,,4.0,,1.0,,1.0,,4.0,8.0,,,1.0,,,
19,"Evans, Brett",1,1,3,4,1,,,1.0,,1.0,,,,1.0,,2.0,2.0,,,,,,
25,"Gale, Brendon",,1,1,1,,,3.0,,,,,,,,,,1.0,,,,,,
2,"Gaspar, Darren",10,3,1,11,,,,,4.0,,1.0,1.0,1.0,,,6.0,4.0,2.0,,,,,
20,"Harrison, Ben",7,1,5,12,,,,1.0,3.0,2.0,,2.0,2.0,,,5.0,6.0,,,,,,
16,"Holland, Ben",10,7,5,15,1,2.0,3.0,2.0,,3.0,2.0,1.0,,2.0,,10.0,5.0,3.0,3.0,2.0,,,
39,"Kellaway, Andrew",3,3,4,7,,,,1.0,1.0,,1.0,,1.0,,,7.0,,3.0,1.0,1.0,,,
3,"Kellaway, Duncan",13,1,4,17,,,1.0,3.0,3.0,,5.0,,,,,8.0,9.0,,,3.0,,,
33,"Knights, Matthew",8,2,5,13,,,,3.0,,1.0,2.0,1.0,1.0,2.0,,6.0,7.0,,1.0,2.0,,,
15,"McKee, Steven",7,4,6,13,,,3.0,3.0,,1.0,1.0,1.0,2.0,,,6.0,6.0,2.0,,1.0,,,
5,"Ottens, Brad",7,6,6,13,1,,32.0,,4.0,2.0,4.0,3.0,1.0,1.0,,7.0,6.0,2.0,,2.0,4.0,,
14,"Plapp, Justin",10,5,6,16,1,1.0,,,,6.0,1.0,1.0,3.0,2.0,,10.0,4.0,4.0,3.0,,,,
13,"Powell, Robert",12,2,6,18,1,1.0,,1.0,4.0,4.0,1.0,3.0,,1.0,,10.0,8.0,,,,2.0,,
40,"Proctor, Lionel",4,3,5,9,,,,4.0,,1.0,1.0,1.0,1.0,1.0,,3.0,7.0,,1.0,1.0,1.0,,
12,"Richardson, Matthew",17,13,5,22,6,5.0,,,,5.0,,1.0,,3.0,3.0,17.0,4.0,9.0,7.0,,,,
4,"Rogers, Matthew",15,4,2,17,1,,,2.0,5.0,1.0,,1.0,1.0,,,5.0,9.0,1.0,,1.0,,,
26,"Sampson, Clay",7,1,3,10,2,,,2.0,2.0,4.0,,1.0,1.0,,,3.0,6.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,68,97,300,15,11.0,42.0,37.0,32.0,54.0,35.0,24.0,19.0,17.0,6.0,144.0,138.0,27.0,16.0,18.0,8.0,,
Opposition,Opposition,184,68,102,286,9,12.0,31.0,27.0,31.0,47.0,42.0,54.0,17.0,19.0,,138.0,153.0,17.0,12.0,36.0,3.0,,
