Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",30y 116d,172 (101-1-70 59.01%),65 (0.38),←,
25,"Athorn, Mark",24y 282d,71 (33-1-37 47.18%),16 (0.23),18 (14-0-4 77.78%),5 (0.28)
21,"Bradley, Craig",28y 297d,156 (93-1-62 59.94%),111 (0.71),←,
20,"Brown, Fraser",21y 363d,41 (19-0-22 46.34%),14 (0.34),←,
39,"Christou, Ang",20y 212d,4 (3-0-1 75.00%),2 (0.50),←,
34,"De Iulio, Ron",20y 122d,17 (12-0-5 70.59%),26 (1.53),←,
35,"Dean, Peter",27y 159d,145 (89-1-55 61.72%),19 (0.13),←,
6,"Dorotich, Jon",30y 110d,122 (69-1-52 56.97%),93 (0.76),←,
12,"Gleeson, Adrian",25y 107d,120 (74-1-45 62.08%),114 (0.95),←,
13,"Hanna, Mil",26y 132d,106 (56-1-49 53.30%),46 (0.43),←,
33,"Hogg, Matthew",23y 238d,76 (35-2-39 47.37%),10 (0.13),17 (11-0-6 64.71%),6 (0.35)
4,"Kernahan, Stephen",28y 349d,156 (94-1-61 60.58%),443 (2.84),←,
44,"Madden, Justin",31y 76d,238 (145-1-92 61.13%),149 (0.63),193 (115-1-77 59.84%),129 (0.67)
27,"OSullivan, Luke",24y 140d,36 (19-0-17 52.78%),35 (0.97),←,
7,"Ratten, Brett",21y 35d,38 (19-0-19 50.00%),5 (0.13),←,
26,"Rhys-Jones, David",30y 60d,180 (105-0-75 58.33%),111 (0.62),104 (67-0-37 64.42%),72 (0.69)
1,"Silvagni, Stephen",25y 76d,116 (74-0-42 63.79%),88 (0.76),←,
11,"Spalding, Earl",27y 157d,129 (84-0-45 65.12%),82 (0.64),20 (14-0-6 70.00%),19 (0.95)
38,"Welsh, Rohan",21y 313d,13 (9-0-4 69.23%),28 (2.15),←,
2,"Williams, Greg",28y 320d,156 (86-0-70 55.13%),130 (0.83),15 (10-0-5 66.67%),2 (0.13)
Totals,Totals,25y 348d,2092 (1219-11-862 58.27%),1587 (0.76),,
C,"Parkin, David",49y 338d,325 (188-1-136 58.00%),,162 (101-1-60 62.65%),
