Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",24y 159d,112 (44-2-66 40.18%),281 (2.51),←,
3,"Coniglio, Stephen",23y 266d,93 (40-0-53 43.01%),38 (0.41),←,
35,"Corr, Aidan",23y 113d,57 (23-2-32 42.11%),1 (0.02),←,
1,"Davis, Phil",27y 8d,119 (54-2-63 46.22%),6 (0.05),101 (43-2-56 43.56%),5 (0.05)
24,"de Boer, Matt",27y 181d,151 (86-3-62 57.95%),55 (0.36),13 (8-2-3 69.23%),7 (0.54)
7,"Deledio, Brett",30y 142d,248 (113-5-130 46.57%),186 (0.75),5 (3-0-2 60.00%),4 (0.80)
4,"Greene, Toby",23y 347d,115 (45-0-70 39.13%),120 (1.04),←,
19,"Haynes, Nick",25y 112d,79 (35-2-42 45.57%),8 (0.10),←,
27,"Himmelberg, Harry",21y 122d,14 (11-0-3 78.57%),4 (0.29),←,
2,"Hopper, Jacob",20y 213d,21 (15-0-6 71.43%),9 (0.43),←,
22,"Kelly, Josh",22y 207d,82 (43-2-37 53.66%),52 (0.63),←,
37,"Lobb, Rory",24y 210d,53 (30-2-21 58.49%),53 (1.00),←,
41,"Mumford, Shane",31y 64d,172 (110-4-58 65.12%),52 (0.30),72 (41-2-29 58.33%),13 (0.18)
12,"Patton, Jonathon",24y 110d,75 (35-2-38 48.00%),117 (1.56),←,
9,"Scully, Tom",26y 115d,149 (59-3-87 40.60%),71 (0.48),118 (46-2-70 39.83%),65 (0.55)
23,"Shaw, Heath",31y 284d,260 (158-4-98 61.54%),39 (0.15),87 (48-2-37 56.32%),2 (0.02)
5,"Shiel, Dylan",24y 182d,110 (45-2-63 41.82%),57 (0.52),←,
20,"Tomlinson, Adam",24y 28d,89 (31-2-56 35.96%),19 (0.21),←,
8,"Ward, Callan",27y 150d,190 (82-2-106 43.68%),95 (0.50),130 (50-2-78 39.23%),62 (0.48)
6,"Whitfield, Lachie",23y 51d,88 (37-2-49 43.18%),43 (0.49),←,
29,"Williams, Zac",22y 352d,74 (38-0-36 51.35%),20 (0.27),←,
16,"Wilson, Nathan",24y 243d,75 (39-2-34 53.33%),16 (0.21),←,
Totals,Totals,25y 83d,2426 (1173-43-1210 48.35%),1342 (0.55),,
C,"Cameron, Leon",45y 5d,91 (48-2-41 53.85%),,←,
