Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",13,4,2,15,,1.0,,6.0,3.0,1.0,,2.0,,1.0,,2.0,13.0,,1.0,,,,84.0
9,"Ainsworth, Ben",5,2,6,11,,1.0,,1.0,1.0,2.0,2.0,1.0,,1.0,,4.0,6.0,,1.0,1.0,,,74.0
31,"Ballard, Charlie",7,1,3,10,,,,,2.0,,1.0,2.0,,,,4.0,5.0,,,1.0,,,88.0
45,"Dawson, Jacob",4,2,7,11,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,8.0,5.0,,,2.0,,,66.0
12,"Day, Sam",5,2,2,7,,,,1.0,,1.0,,,,,,3.0,4.0,,,3.0,,1.0,80.0
5,"Harbrow, Jarrod",17,3,6,23,,,,2.0,10.0,,,1.0,,,,7.0,12.0,,,2.0,3.0,,81.0
39,"Holman, Nick",2,1,7,9,,1.0,,6.0,,1.0,1.0,3.0,4.0,,,7.0,3.0,,,,,,80.0
38,"Joyce, Jesse",5,6,6,11,,,,2.0,2.0,1.0,,2.0,1.0,,,2.0,9.0,,,4.0,,,81.0
23,"Lemmens, Sean",9,2,1,10,,1.0,,4.0,1.0,2.0,,1.0,,,,2.0,8.0,,1.0,,,,77.0
21,"Leslie, Jack",2,6,7,9,,,,3.0,1.0,,,2.0,,,,4.0,6.0,2.0,,10.0,,,89.0
19,"Lynch, Tom",11,8,2,13,2,1.0,,2.0,,1.0,,3.0,,1.0,,6.0,8.0,4.0,3.0,3.0,,,86.0
25,"Lyons, Jarryd",19,2,10,29,,,,3.0,1.0,4.0,10.0,7.0,1.0,3.0,,22.0,7.0,,,1.0,,,76.0
4,"Martin, Jack",12,3,4,16,,1.0,,9.0,1.0,2.0,2.0,6.0,3.0,2.0,,6.0,12.0,,1.0,2.0,,1.0,85.0
11,"Miller, Touk",9,1,12,21,,,,8.0,2.0,4.0,4.0,2.0,5.0,,,9.0,11.0,,1.0,2.0,,1.0,86.0
35,"Rischitelli, Michael",9,4,7,16,,,,3.0,7.0,1.0,1.0,2.0,3.0,1.0,,11.0,6.0,,,2.0,,,84.0
36,"Schoenfeld, Josh",10,5,10,20,,1.0,,3.0,1.0,2.0,,4.0,1.0,1.0,,4.0,16.0,,1.0,,,,77.0
6,"Sexton, Alex",6,2,8,14,1,1.0,,2.0,,8.0,1.0,1.0,,,,8.0,7.0,,,2.0,5.0,,82.0
24,"Swallow, David",11,2,11,22,,1.0,,7.0,,5.0,5.0,4.0,1.0,2.0,,9.0,12.0,,1.0,,,,79.0
14,"Weller, Lachie",10,2,4,14,,,,3.0,4.0,2.0,1.0,5.0,1.0,2.0,,2.0,11.0,,,3.0,,1.0,87.0
28,"Witts, Jarrod",1,,4,5,,,35.0,3.0,1.0,1.0,2.0,2.0,,2.0,,4.0,2.0,,,2.0,,,83.0
30,"Wright, Peter",6,5,5,11,2,2.0,8.0,1.0,1.0,2.0,,2.0,3.0,,,8.0,4.0,2.0,4.0,5.0,,,88.0
15,"Young, Aaron",11,4,6,17,,1.0,,1.0,1.0,1.0,2.0,3.0,,2.0,,3.0,14.0,,1.0,,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,67,130,314,5,13.0,43.0,71.0,40.0,42.0,34.0,57.0,24.0,20.0,,135.0,181.0,8.0,15.0,45.0,8.0,4.0,
Opposition,Opposition,224,114,156,380,13,18.0,31.0,60.0,31.0,57.0,29.0,48.0,20.0,24.0,6.0,138.0,250.0,13.0,22.0,49.0,15.0,10.0,
