Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",25y 198d,108 (65-2-41 61.11%),30 (0.28),←,
11,"Barlow, Ed",21y 132d,11 (5-2-4 54.55%),7 (0.64),←,
21,"Barry, Leo",31y 19d,225 (131-1-93 58.44%),56 (0.25),←,
42,"Bevan, Paul",23y 254d,76 (46-2-28 61.84%),20 (0.26),←,
6,"Bolton, Craig",28y 7d,161 (98-2-61 61.49%),25 (0.16),132 (81-2-49 62.12%),15 (0.11)
24,"Bolton, Jude",28y 84d,198 (110-3-85 56.31%),94 (0.47),←,
32,"Buchanan, Amon",25y 241d,99 (59-2-38 60.61%),51 (0.52),←,
10,"Everitt, Peter",34y 35d,280 (109-3-168 39.46%),383 (1.37),28 (16-1-11 58.93%),16 (0.57)
37,"Goodes, Adam",28y 151d,220 (122-3-95 56.14%),208 (0.95),←,
15,"Jack, Kieren",20y 345d,13 (7-1-5 57.69%),4 (0.31),←,
16,"Jolly, Darren",26y 214d,131 (72-2-57 55.73%),47 (0.36),83 (52-2-29 63.86%),36 (0.43)
17,"Kennelly, Tadhg",26y 342d,145 (92-1-52 63.79%),29 (0.20),←,
31,"Kirk, Brett",31y 226d,182 (104-3-75 57.97%),75 (0.41),←,
9,"Malceski, Nick",23y 297d,49 (35-1-13 72.45%),27 (0.55),←,
29,"Mattner, Martin",25y 306d,109 (67-1-41 61.93%),15 (0.14),11 (7-1-3 68.18%),1 (0.09)
3,"McVeigh, Jarrad",23y 61d,92 (55-2-35 60.87%),57 (0.62),←,
33,"Moore, Jarred",22y 93d,20 (13-1-6 67.50%),12 (0.60),←,
5,"OKeefe, Ryan",27y 135d,152 (90-2-60 59.87%),165 (1.09),←,
19,"OLoughlin, Michael",31y 108d,281 (162-4-115 58.36%),489 (1.74),←,
26,"Playfair, Henry",25y 137d,57 (33-1-23 58.77%),35 (0.61),5 (4-0-1 80.00%),6 (1.20)
25,"Richards, Ted",25y 148d,90 (53-2-35 60.00%),26 (0.29),57 (34-2-21 61.40%),7 (0.12)
30,"Roberts-Thomson, Lewis",24y 273d,85 (55-1-29 65.29%),9 (0.11),←,
Totals,Totals,26y 156d,2784 (1583-42-1159 56.86%),1864 (0.67),,
C,"Roos, Paul",44y 346d,143 (88-2-53 62.24%),,←,
