Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
25,"Brown, Nathan",23y 275d,5 (3-0-2 60.00%),,←,
32,"Bruce, Cameron",20y 228d,10 (6-0-4 60.00%),13 (1.30),←,
33,"Farmer, Jeff",22y 326d,89 (35-0-54 39.33%),176 (1.98),←,
21,"Febey, Steven",30y 270d,227 (115-0-112 50.66%),33 (0.15),←,
4,"Grgic, Brent",20y 220d,51 (22-0-29 43.14%),27 (0.53),←,
27,"Ingerson, Anthony",30y 215d,133 (53-0-80 39.85%),40 (0.30),96 (37-0-59 38.54%),15 (0.16)
36,"Leoncelli, Andrew",25y 303d,74 (31-0-43 41.89%),25 (0.34),←,
35,"McDonald, Anthony",27y 337d,64 (27-0-37 42.19%),28 (0.44),←,
23,"McDonald, James",23y 223d,51 (25-0-26 49.02%),22 (0.43),←,
9,"Neitz, David",25y 114d,147 (65-0-82 44.22%),221 (1.50),←,
7,"Powell, Stephen",23y 251d,40 (25-1-14 63.75%),30 (0.75),10 (6-0-4 60.00%),9 (0.90)
43,"Rigoni, Guy",25y 293d,55 (28-0-27 50.91%),17 (0.31),←,
24,"Robertson, Russell",21y 173d,42 (21-0-21 50.00%),51 (1.21),←,
5,"Schwarz, David",27y 296d,124 (53-1-70 43.15%),196 (1.58),←,
46,"Simmonds, Troy",21y 307d,15 (6-0-9 40.00%),3 (0.20),←,
42,"Walsh, Peter",23y 296d,28 (11-0-17 39.29%),4 (0.14),←,
31,"Wheatley, Paul",19y 33d,5 (4-0-1 80.00%),3 (0.60),←,
45,"Whelan, Matthew",20y 184d,7 (5-0-2 71.43%),,←,
34,"White, Jeff",23y 86d,85 (39-0-46 45.88%),48 (0.56),53 (26-0-27 49.06%),30 (0.57)
49,"Williams, Luke",20y 138d,3 (1-0-2 33.33%),,←,
22,"Woewodin, Shane",23y 308d,79 (32-0-47 40.51%),30 (0.38),←,
13,"Yze, Adem",22y 237d,104 (42-0-62 40.38%),49 (0.47),←,
Totals,Totals,23y 332d,1438 (649-2-787 45.13%),1016 (0.71),,
C,"Daniher, Neale",39y 90d,57 (28-0-29 49.12%),,←,
