Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",22y 63d,94 (46-1-47 49.47%),132 (1.40),←,
3,"Bartel, Jimmy",22y 224d,79 (39-1-39 50.00%),43 (0.54),←,
35,"Chapman, Paul",24y 253d,110 (54-1-55 49.55%),133 (1.21),←,
11,"Corey, Joel",24y 149d,119 (58-1-60 49.16%),37 (0.31),←,
19,"Egan, Matthew",23y 6d,30 (14-0-16 46.67%),,←,
44,"Enright, Corey",24y 305d,94 (41-1-52 44.15%),26 (0.28),←,
2,"Harley, Tom",27y 363d,135 (71-2-62 53.33%),9 (0.07),134 (70-2-62 52.99%),8 (0.06)
8,"Hunt, Josh",24y 124d,76 (41-0-35 53.95%),6 (0.08),←,
28,"Johnson, David",24y 261d,51 (26-0-25 50.98%),12 (0.24),←,
1,"King, Steven",27y 236d,180 (92-1-87 51.39%),74 (0.41),←,
45,"Ling, Cameron",25y 139d,128 (65-2-61 51.56%),59 (0.46),←,
4,"Mackie, Andrew",21y 343d,31 (19-0-12 61.29%),25 (0.81),←,
26,"McCarthy, Matthew",24y 214d,20 (9-1-10 47.50%),23 (1.15),←,
39,"Milburn, Darren",29y 92d,181 (88-0-93 48.62%),74 (0.41),←,
21,"Mooney, Cameron",26y 293d,116 (62-1-53 53.88%),83 (0.72),105 (52-1-52 50.00%),81 (0.77)
6,"Ottens, Brad",26y 172d,159 (68-0-91 42.77%),191 (1.20),30 (15-0-15 50.00%),39 (1.30)
32,"Prismall, Brent",20y 2d,3 (2-0-1 66.67%),1 (0.33),←,
33,"Rooke, Max",24y 209d,80 (36-1-43 45.63%),13 (0.16),←,
30,"Scarlett, Matthew",27y 41d,153 (79-1-73 51.96%),12 (0.08),←,
27,"Stokes, Mathew",21y 236d,7 (4-0-3 57.14%),9 (1.29),←,
10,"Tenace, Kane",21y 12d,42 (22-0-20 52.38%),10 (0.24),←,
40,"Wojcinski, David",25y 301d,87 (43-1-43 50.00%),23 (0.26),←,
Totals,Totals,24y 217d,1975 (979-15-981 49.57%),995 (0.50),,
C,"Thompson, Mark",42y 239d,153 (75-2-76 49.67%),,←,
