Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",7,4,5,12,,2.0,,2.0,,4.0,2.0,,,1.0,,6.0,6.0,1.0,2.0,,,,
14,"Anderson, Brady",3,,3,6,1,,,,,1.0,1.0,1.0,,1.0,,2.0,4.0,,,1.0,,,
11,"Archer, Glenn",11,5,5,16,,,,,5.0,1.0,1.0,1.0,1.0,2.0,,9.0,7.0,1.0,,1.0,,,
26,"Bell, Peter",22,5,11,33,,,,4.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,17.0,16.0,1.0,,4.0,2.0,,
12,"Blakey, John",10,7,5,15,,,,1.0,3.0,,1.0,1.0,,1.0,,4.0,10.0,2.0,,1.0,,,
16,"Capuano, Mathew",8,2,,8,,,17.0,,1.0,3.0,2.0,,2.0,2.0,,5.0,2.0,1.0,,1.0,,,
18,"Carey, Wayne",14,9,4,18,9,3.0,,2.0,,2.0,,1.0,,1.0,3.0,7.0,11.0,1.0,6.0,3.0,,,
23,"Clayton, Shane",8,4,1,9,1,1.0,,4.0,,4.0,1.0,2.0,,2.0,,1.0,8.0,,2.0,1.0,,,
3,"Dhurrkay, Gary",5,2,1,6,2,,,3.0,,5.0,,1.0,,1.0,,1.0,6.0,,,,,,
6,"Grant, Shannon",17,5,10,27,1,1.0,,2.0,1.0,3.0,5.0,2.0,1.0,,,10.0,15.0,1.0,2.0,2.0,,,
29,"Harvey, Brent",16,4,7,23,1,,,,1.0,6.0,2.0,,2.0,,1.0,13.0,9.0,1.0,,2.0,,,
34,"King, David",19,3,4,23,1,1.0,,1.0,5.0,8.0,3.0,3.0,,3.0,,7.0,16.0,,,2.0,2.0,,
42,"Kingsley, Kent",1,1,1,2,,,,1.0,,1.0,,,,2.0,,1.0,1.0,1.0,,,,,
35,"Longmire, John",6,1,4,10,,,2.0,1.0,7.0,1.0,,,2.0,,,4.0,6.0,,,3.0,,,
5,"McCartney, Jason",10,4,2,12,1,,,,3.0,3.0,1.0,,2.0,,,6.0,6.0,1.0,,,,,
31,"McKernan, Corey",13,4,4,17,2,,18.0,1.0,1.0,5.0,5.0,,5.0,4.0,,12.0,5.0,3.0,,2.0,2.0,,
28,"Pickett, Byron",14,,1,15,,,,1.0,7.0,,,1.0,1.0,,,6.0,4.0,,,,,,
8,"Scott, Robert",12,3,4,16,3,1.0,,1.0,,6.0,,1.0,3.0,,,7.0,7.0,,2.0,,,,
24,"Sholl, Craig",3,1,1,4,,,,,,1.0,1.0,2.0,,5.0,,1.0,3.0,,,,,,
7,"Simpson, Adam",10,3,7,17,,,3.0,2.0,3.0,3.0,6.0,2.0,,2.0,,11.0,6.0,,,1.0,,,
10,"Stevens, Anthony",24,5,6,30,,,,2.0,1.0,6.0,6.0,1.0,1.0,1.0,,15.0,13.0,,1.0,1.0,,,
30,"Welsh, Scott",3,1,1,4,,,,3.0,,,,,,,,2.0,2.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,73,87,323,22,11.0,40.0,31.0,41.0,67.0,40.0,23.0,21.0,29.0,6.0,147.0,163.0,14.0,15.0,26.0,6.0,,
Opposition,Opposition,222,90,115,337,13,10.0,29.0,27.0,38.0,58.0,35.0,33.0,29.0,21.0,,139.0,198.0,16.0,10.0,32.0,5.0,,
