Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",5,2,6,11,,1.0,,,,,,2.0,1.0,,,5.0,5.0,,1.0,,,,86.0
10,"Brayshaw, Angus",11,2,10,21,,,,8.0,2.0,3.0,5.0,1.0,3.0,,,14.0,7.0,,,,,1.0,74.0
18,"Cross, Daniel",8,5,13,21,,,,2.0,7.0,1.0,3.0,1.0,1.0,1.0,,8.0,13.0,1.0,,5.0,,,89.0
14,"Dunn, Lynden",15,1,7,22,,,,1.0,3.0,3.0,,1.0,1.0,1.0,,6.0,12.0,,,,4.0,,94.0
48,"Fitzpatrick, Jack",5,3,,5,1,,,1.0,,1.0,,1.0,,,,,5.0,,,2.0,,,89.0
20,"Garland, Colin",11,3,5,16,,,,6.0,3.0,2.0,1.0,2.0,,1.0,,5.0,11.0,,,3.0,,,89.0
36,"Garlett, Jeff",6,2,1,7,2,1.0,,2.0,,1.0,2.0,2.0,,1.0,,7.0,1.0,2.0,1.0,2.0,1.0,,88.0
31,"Grimes, Jack",7,6,11,18,,,,1.0,,,,,,,,1.0,16.0,,,2.0,,,83.0
1,"Hogan, Jesse",13,8,3,16,2,,,1.0,,5.0,,,1.0,,,5.0,10.0,2.0,1.0,,1.0,,89.0
38,"Howe, Jeremy",3,1,3,6,,,,2.0,1.0,,,,,,,2.0,4.0,,,,,,96.0
39 ↓,"Jetta, Neville",4,1,4,8,,,,,2.0,,1.0,1.0,1.0,,,4.0,4.0,,,1.0,,,61.0
45,"Jones, Matt",5,3,3,8,1,,,1.0,,3.0,,2.0,,2.0,,2.0,7.0,,,,,,89.0
2,"Jones, Nathan",7,1,13,20,,,,5.0,,3.0,4.0,2.0,2.0,2.0,,9.0,11.0,,,,,1.0,81.0
8,"Lumumba, Heritier",10,4,4,14,1,,,5.0,2.0,1.0,1.0,1.0,,,,4.0,11.0,,,1.0,,,80.0
25,"McDonald, Tom",13,6,5,18,,,,,4.0,3.0,,2.0,1.0,2.0,,3.0,14.0,,,3.0,1.0,1.0,93.0
21,"Pedersen, Cameron",10,5,7,17,,2.0,2.0,3.0,,3.0,2.0,1.0,2.0,1.0,,8.0,9.0,,2.0,,,,91.0
42,"Spencer, Jake",3,1,5,8,1,,39.0,6.0,,,4.0,2.0,3.0,2.0,,8.0,,1.0,1.0,6.0,,,90.0
5,"Toumpas, Jimmy",8,3,6,14,,,,1.0,1.0,4.0,1.0,,,,,4.0,10.0,,,,,1.0,81.0
37,"Vandenberg, Aaron",11,5,8,19,,,,4.0,1.0,5.0,7.0,4.0,,,,10.0,9.0,1.0,,,,,80.0
23,"Vince, Bernie",10,2,7,17,,1.0,,7.0,2.0,1.0,6.0,1.0,2.0,,,8.0,10.0,,,1.0,,,77.0
7 ↑,"Viney, Jack",4,1,3,7,,,,1.0,,1.0,3.0,2.0,,1.0,,4.0,4.0,,,,,,27.0
4,"Watts, Jack",6,7,8,14,,,3.0,,2.0,,,1.0,,1.0,,4.0,10.0,,,,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,72,132,307,8,6.0,44.0,57.0,30.0,40.0,40.0,29.0,18.0,15.0,,121.0,183.0,7.0,6.0,26.0,7.0,4.0,
Opposition,Opposition,226,123,133,359,18,7.0,57.0,74.0,29.0,50.0,47.0,41.0,15.0,18.0,6.0,132.0,233.0,12.0,13.0,44.0,9.0,12.0,
