Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",29y 77d,154 (91-1-62 59.42%),77 (0.50),51 (24-1-26 48.04%),17 (0.33)
26,"Bickley, Mark",25y 360d,91 (43-0-48 47.25%),23 (0.25),←,
14,"Connell, Matthew",22y 361d,20 (9-0-11 45.00%),5 (0.25),17 (7-0-10 41.18%),5 (0.29)
37,"Edwards, Tyson",18y 358d,7 (3-0-4 42.86%),,←,
34,"Hart, Ben",21y 21d,80 (38-1-41 48.13%),16 (0.20),←,
29,"Ingerson, Anthony",25y 290d,35 (15-0-20 42.86%),25 (0.71),←,
35,"Jameson, Rod",25y 30d,89 (45-1-43 51.12%),79 (0.89),←,
2,"Jarman, Andrew",29y 197d,88 (43-1-44 49.43%),55 (0.63),←,
13,"Lee, Scott",32y 55d,86 (43-1-42 50.58%),18 (0.21),←,
8,"McCartney, Jason",21y 138d,53 (27-0-26 50.94%),38 (0.72),15 (7-0-8 46.67%),10 (0.67)
10,"McDermott, Chris",31y 268d,103 (50-1-52 49.03%),25 (0.24),←,
11,"McGuinness, Tony",31y 85d,203 (94-3-106 47.04%),181 (0.89),94 (44-1-49 47.34%),73 (0.78)
28,"McKinnon, Martin",20y 25d,23 (9-0-14 39.13%),6 (0.26),←,
23,"McLeod, Andrew",18y 360d,10 (5-0-5 50.00%),13 (1.30),←,
6,"Modra, Tony",26y 151d,63 (29-1-33 46.83%),245 (3.89),←,
16,"Pesch, Nick",21y 35d,17 (7-0-10 41.18%),13 (0.76),←,
15,"Pittman, David",26y 157d,51 (22-1-28 44.12%),7 (0.14),←,
32,"Ricciuto, Mark",20y 52d,56 (25-1-30 45.54%),45 (0.80),←,
7,"Smart, Nigel",26y 70d,93 (44-1-48 47.85%),49 (0.53),←,
12,"Tregenza, Simon",24y 143d,80 (39-1-40 49.38%),14 (0.17),←,
44,"Wellman, Sean",20y 313d,31 (11-1-19 37.10%),9 (0.29),←,
Totals,Totals,24y 273d,1433 (692-15-726 48.29%),943 (0.66),,
C,"Shaw, Robert",40y 205d,103 (35-0-68 33.98%),,17 (7-0-10 41.18%),
