Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",22y 271d,60 (49-0-11 81.67%),106 (1.77),←,
9,"Burgoyne, Shaun",30y 292d,238 (158-1-79 66.60%),220 (0.92),81 (61-1-19 75.93%),49 (0.60)
41,"Duryea, Taylor",22y 107d,16 (14-0-2 87.50%),,←,
6,"Gibson, Josh",29y 149d,142 (84-2-56 59.86%),2 (0.01),77 (55-1-21 72.08%),
35,"Grimley, Sam",22y 218d,3 (3-0-0 100.00%),3 (1.00),←,
18,"Guerra, Brent",31y 72d,251 (171-1-79 68.33%),107 (0.43),155 (102-1-52 66.13%),24 (0.15)
19,"Gunston, Jack",21y 297d,50 (34-0-16 68.00%),90 (1.80),36 (29-0-7 80.56%),70 (1.94)
20,"Hale, David",29y 79d,191 (104-2-85 54.97%),175 (0.92),62 (48-0-14 77.42%),56 (0.90)
10,"Hill, Bradley",20y 31d,23 (19-0-4 82.61%),15 (0.65),←,
17,"Lake, Brian",31y 163d,212 (103-2-107 49.06%),32 (0.15),15 (13-0-2 86.67%),
3,"Lewis, Jordan",27y 107d,188 (111-1-76 59.31%),105 (0.56),←,
5,"Mitchell, Sam",30y 301d,239 (137-1-101 57.53%),57 (0.24),←,
28,"Puopolo, Paul",25y 250d,58 (47-0-11 81.03%),44 (0.76),←,
33,"Rioli, Cyril",24y 26d,117 (78-1-38 67.09%),155 (1.32),←,
2,"Roughead, Jarryd",26y 198d,178 (107-1-70 60.39%),353 (1.98),←,
21,"Savage, Shane",22y 216d,53 (38-0-15 71.70%),37 (0.70),←,
12,"Sewell, Brad",29y 188d,184 (108-1-75 58.97%),28 (0.15),←,
32,"Simpkin, Jonathan",25y 285d,17 (14-0-3 82.35%),7 (0.41),13 (12-0-1 92.31%),6 (0.46)
16,"Smith, Isaac",24y 222d,56 (46-0-10 82.14%),50 (0.89),←,
27,"Spangher, Matthew",26y 108d,34 (13-0-21 38.24%),12 (0.35),2 (2-0-0 100.00%),1 (0.50)
24,"Stratton, Ben",24y 161d,71 (50-1-20 71.13%),1 (0.01),←,
11,"Whitecross, Brendan",23y 196d,79 (52-1-26 66.46%),36 (0.46),←,
Totals,Totals,26y 13d,2460 (1540-15-905 62.60%),1635 (0.66),,
C,"Clarkson, Alastair",45y 104d,207 (123-1-83 59.66%),,←,
