Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",25y 213d,53 (22-0-31 41.51%),16 (0.30),31 (14-0-17 45.16%),8 (0.26)
22,"Bower, Nathan",22y 80d,31 (13-0-18 41.94%),11 (0.35),←,
17,"Broderick, Paul",24y 236d,114 (51-0-63 44.74%),92 (0.81),21 (12-0-9 57.14%),12 (0.57)
21,"Bulluss, Paul",24y 216d,32 (9-0-23 28.13%),8 (0.25),←,
9,"Campbell, Wayne",21y 338d,72 (25-0-47 34.72%),44 (0.61),←,
44,"Daffy, Nick",21y 108d,25 (13-0-12 52.00%),15 (0.60),←,
14,"Dear, Greg",31y 132d,158 (114-0-44 72.15%),22 (0.14),21 (12-0-9 57.14%),4 (0.19)
18,"Edwards, Stuart",22y 37d,29 (12-0-17 41.38%),24 (0.83),←,
25,"Gale, Brendon",26y 40d,98 (34-0-64 34.69%),97 (0.99),←,
11,"Gale, Michael",27y 249d,121 (49-0-72 40.50%),32 (0.26),16 (8-0-8 50.00%),3 (0.19)
8,"Hernaman, Wayne",22y 104d,20 (5-0-15 25.00%),9 (0.45),←,
3,"Kellaway, Duncan",21y 191d,31 (15-0-16 48.39%),,←,
33,"Knights, Matthew",23y 326d,128 (41-0-87 32.03%),86 (0.67),←,
27,"Maxfield, Stuart",22y 140d,66 (21-0-45 31.82%),45 (0.68),←,
6,"Naish, Chris",22y 334d,83 (28-0-55 33.73%),124 (1.49),←,
19,"Neeld, Mark",23y 45d,59 (33-0-26 55.93%),26 (0.44),11 (7-0-4 63.64%),9 (0.82)
7,"Prescott, Ashley",21y 350d,11 (6-0-5 54.55%),,←,
12,"Richardson, Matthew",19y 161d,32 (13-0-19 40.63%),87 (2.72),←,
4,"Rogers, Matthew",20y 275d,21 (12-0-9 57.14%),26 (1.24),←,
5,"Tape, Jamie",20y 144d,20 (11-0-9 55.00%),,←,
41,"Turner, Scott",24y 88d,76 (25-0-51 32.89%),26 (0.34),←,
Totals,Totals,23y 129d,1280 (552-0-728 43.13%),790 (0.62),,
C,"Northey, John",51y 59d,230 (112-1-117 48.91%),,41 (16-0-25 39.02%),
