Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",22y 245d,82 (41-1-40 50.61%),43 (0.52),←,
24,"Blake, Mark",20y 331d,10 (4-0-6 40.00%),,←,
17,"Byrnes, Shannon",22y 121d,31 (19-0-12 61.29%),11 (0.35),←,
35,"Chapman, Paul",24y 274d,113 (56-1-56 50.00%),138 (1.22),←,
11,"Corey, Joel",24y 170d,122 (60-1-61 49.59%),39 (0.32),←,
19,"Egan, Matthew",23y 27d,33 (16-0-17 48.48%),1 (0.03),←,
44,"Enright, Corey",24y 326d,97 (43-1-53 44.85%),27 (0.28),←,
2,"Harley, Tom",28y 19d,138 (73-2-63 53.62%),9 (0.07),137 (72-2-63 53.28%),8 (0.06)
8,"Hunt, Josh",24y 145d,79 (43-0-36 54.43%),8 (0.10),←,
28,"Johnson, David",24y 282d,54 (28-0-26 51.85%),12 (0.22),←,
20,"Johnson, Steve",23y 33d,63 (30-1-32 48.41%),98 (1.56),←,
9,"Kelly, James",22y 220d,84 (38-1-45 45.83%),42 (0.50),←,
1,"King, Steven",27y 257d,183 (94-1-88 51.64%),75 (0.41),←,
45,"Ling, Cameron",25y 160d,131 (67-2-62 51.91%),61 (0.47),←,
4,"Mackie, Andrew",21y 364d,34 (21-0-13 61.76%),26 (0.76),←,
39,"Milburn, Darren",29y 113d,184 (90-0-94 48.91%),74 (0.40),←,
6,"Ottens, Brad",26y 193d,162 (70-0-92 43.21%),196 (1.21),33 (17-0-16 51.52%),44 (1.33)
22,"Playfair, Henry",23y 196d,50 (29-1-20 59.00%),29 (0.58),←,
32,"Prismall, Brent",20y 23d,4 (3-0-1 75.00%),1 (0.25),←,
15,"Riccardi, Peter",33y 232d,287 (159-3-125 55.92%),286 (1.00),←,
30,"Scarlett, Matthew",27y 62d,156 (81-1-74 52.24%),12 (0.08),←,
40,"Wojcinski, David",25y 322d,90 (45-1-44 50.56%),23 (0.26),←,
Totals,Totals,24y 320d,2187 (1110-17-1060 50.75%),1211 (0.55),,
C,"Thompson, Mark",42y 260d,156 (77-2-77 50.00%),,←,
