Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",22y 256d,58 (30-0-28 51.72%),28 (0.48),←,
17,"Frost, Sam",25y 25d,69 (31-0-38 44.93%),8 (0.12),48 (26-0-22 54.17%),6 (0.13)
11,"Gawn, Max",26y 266d,99 (42-0-57 42.42%),51 (0.52),←,
19,"Hannan, Mitch",24y 197d,35 (22-0-13 62.86%),44 (1.26),←,
4,"Harmes, James",22y 352d,69 (37-0-32 53.62%),44 (0.64),←,
14,"Hibberd, Michael",28y 262d,123 (64-1-58 52.44%),13 (0.11),39 (24-0-15 61.54%),2 (0.05)
39,"Jetta, Neville",28y 222d,141 (53-2-86 38.30%),24 (0.17),←,
2,"Jones, Nathan",30y 245d,264 (83-3-178 32.01%),130 (0.49),←,
6,"Lewis, Jordan",32y 151d,307 (197-1-109 64.33%),155 (0.50),43 (28-0-15 65.12%),10 (0.23)
28,"McDonald, Oscar",22y 188d,62 (36-0-26 58.06%),,←,
25,"McDonald, Tom",26y 4d,146 (54-0-92 36.99%),84 (0.58),←,
18,"Melksham, Jake",27y 24d,156 (78-1-77 50.32%),110 (0.71),42 (26-0-16 61.90%),53 (1.26)
30,"Neal-Bullen, Alex",22y 256d,59 (32-0-27 54.24%),50 (0.85),←,
13,"Oliver, Clayton",21y 62d,60 (35-0-25 58.33%),22 (0.37),←,
5,"Petracca, Christian",22y 261d,63 (34-0-29 53.97%),57 (0.90),←,
3,"Salem, Christian",23y 69d,70 (32-0-38 45.71%),19 (0.27),←,
44,"Smith, Joel",22y 209d,11 (5-0-6 45.45%),1 (0.09),←,
9,"Spargo, Charlie",18y 301d,18 (14-0-4 77.78%),14 (0.78),←,
12,"Tyson, Dom",25y 106d,107 (40-0-67 37.38%),44 (0.41),94 (39-0-55 41.49%),40 (0.43)
22,"Vandenberg, Aaron",26y 203d,35 (16-0-19 45.71%),22 (0.63),←,
7,"Viney, Jack",24y 162d,98 (36-0-62 36.73%),27 (0.28),←,
26,"Weideman, Sam",21y 88d,20 (12-0-8 60.00%),16 (0.80),←,
Totals,Totals,24y 311d,2070 (983-8-1079 47.49%),963 (0.47),,
C,"Goodwin, Simon",41y 270d,48 (28-0-20 58.33%),,47 (28-0-19 59.57%),
