North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13 ↑,"Adams, Leigh",5,2,6,11,,,,3.0,1.0,1.0,,1.0,,1.0,,1.0,10.0,,,1.0,1.0,,59.0
18,"Atley, Shaun",7,5,18,25,1,,,,1.0,1.0,,4.0,,2.0,,9.0,16.0,,,2.0,,,89.0
3,"Bastinac, Ryan",11,6,7,18,,1.0,,2.0,1.0,4.0,2.0,,,,,4.0,14.0,,1.0,,1.0,1.0,87.0
35,"Black, Aaron",9,6,4,13,1,,,2.0,1.0,4.0,,3.0,1.0,,,4.0,9.0,1.0,1.0,2.0,,2.0,94.0
50,"Brown, Ben",4,5,4,8,1,,1.0,1.0,,,,,,,,4.0,5.0,1.0,1.0,1.0,,2.0,85.0
10,"Cunnington, Ben",9,4,5,14,1,,,5.0,,2.0,4.0,3.0,,2.0,,6.0,7.0,,,1.0,,,79.0
15,"Dal Santo, Nick",10,3,11,21,,,2.0,4.0,,2.0,3.0,1.0,,,,8.0,12.0,,,,,,80.0
11,"Firrito, Michael",15,6,9,24,,,,2.0,4.0,2.0,,2.0,,2.0,,7.0,16.0,1.0,,4.0,,,92.0
43,"Gibson, Sam",14,8,11,25,,,,4.0,3.0,3.0,2.0,1.0,,1.0,,3.0,22.0,,,3.0,1.0,,92.0
22,"Goldstein, Todd",7,4,6,13,,,31.0,6.0,,3.0,4.0,1.0,2.0,1.0,,7.0,7.0,,,4.0,,2.0,95.0
24,"Greenwood, Levi",19,8,11,30,2,2.0,,4.0,1.0,3.0,5.0,2.0,,2.0,1.0,11.0,20.0,,1.0,2.0,,,80.0
6,"Hansen, Lachlan",5,4,3,8,,,,1.0,1.0,1.0,1.0,2.0,,,,2.0,6.0,,,5.0,,,79.0
29,"Harvey, Brent",14,5,14,28,1,,,3.0,,4.0,3.0,3.0,,2.0,,7.0,22.0,,,4.0,6.0,2.0,86.0
21,"McDonald, Luke",12,6,5,17,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,7.0,11.0,1.0,1.0,3.0,1.0,,89.0
2,"McKenzie, Brad",12,7,5,17,,,,,2.0,2.0,1.0,2.0,,,,6.0,12.0,,,4.0,,,76.0
41,"Mullett, Aaron",11,5,6,17,2,,,1.0,3.0,1.0,,,,,,4.0,12.0,,,2.0,2.0,,87.0
28 ↓,"Nahas, Robin",5,5,2,7,1,3.0,,3.0,,2.0,1.0,1.0,1.0,1.0,,1.0,6.0,,2.0,,,,29.0
20,"Petrie, Drew",13,11,4,17,1,5.0,,5.0,,4.0,,1.0,1.0,,,6.0,10.0,2.0,4.0,1.0,,,90.0
9,"Swallow, Andrew",6,1,11,17,1,,,8.0,,4.0,6.0,3.0,3.0,,,10.0,7.0,,,1.0,,,61.0
12,"Thomas, Lindsay",9,4,,9,2,,,5.0,1.0,1.0,,,,,,1.0,6.0,,3.0,1.0,,1.0,89.0
16,"Thompson, Scott",17,12,9,26,,,,3.0,6.0,1.0,,,4.0,,2.0,10.0,15.0,3.0,,1.0,1.0,,100.0
7,"Ziebell, Jack",18,9,6,24,1,2.0,1.0,4.0,2.0,6.0,2.0,1.0,,1.0,,8.0,16.0,1.0,1.0,4.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,126,157,389,15,17.0,35.0,66.0,29.0,52.0,35.0,32.0,13.0,15.0,3.0,126.0,261.0,10.0,15.0,46.0,13.0,10.0,
Opposition,Opposition,189,89,169,358,10,6.0,50.0,58.0,35.0,40.0,31.0,39.0,15.0,13.0,3.0,115.0,238.0,9.0,8.0,53.0,3.0,7.0,
