Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Billings, Jack",11,7,7,18,,,,2.0,2.0,5.0,,3.0,,,,1.0,18.0,,,,,,73.0
37,"Chandler, Kade",4,2,5,9,,,,4.0,,,1.0,2.0,,,,4.0,5.0,,,1.0,,,79.0
31,"Fritsch, Bayley",10,5,1,11,2,1.0,,,2.0,3.0,,1.0,2.0,,,4.0,7.0,2.0,1.0,1.0,,,85.0
11,"Gawn, Max",15,10,8,23,1,,26.0,3.0,,3.0,5.0,3.0,2.0,1.0,3.0,16.0,8.0,4.0,1.0,2.0,,,87.0
22,"Howes, Blake",12,8,5,17,,,,2.0,2.0,1.0,1.0,1.0,2.0,,,6.0,10.0,,,3.0,,,80.0
15,"Langdon, Ed",17,8,7,24,,1.0,,3.0,4.0,5.0,1.0,2.0,1.0,,,3.0,20.0,,1.0,,,1.0,95.0
16 ↑,"Laurie, Bailey",5,2,,5,2,,,,,,,,1.0,,,,5.0,,1.0,,,,19.0
8,"Lever, Jake",16,10,10,26,,,,,4.0,1.0,2.0,5.0,1.0,1.0,,11.0,14.0,2.0,,4.0,,,95.0
1,"May, Steven",21,12,2,23,,,,,7.0,,1.0,3.0,2.0,1.0,,2.0,16.0,,,4.0,,,93.0
25,"McDonald, Tom",11,8,3,14,,,,2.0,4.0,1.0,1.0,4.0,1.0,1.0,,4.0,11.0,,,3.0,,,96.0
4,"McVee, Judd",11,4,3,14,,,,2.0,3.0,1.0,1.0,2.0,,,1.0,3.0,7.0,,,1.0,,,82.0
30,"Neal-Bullen, Alex",8,7,10,18,,,,5.0,1.0,1.0,1.0,2.0,,1.0,,6.0,13.0,,1.0,2.0,,,81.0
13,"Oliver, Clayton",9,2,13,22,,,,3.0,,3.0,4.0,6.0,,2.0,,13.0,9.0,,,,,1.0,76.0
5,"Petracca, Christian",8,1,15,23,1,1.0,,2.0,1.0,3.0,6.0,1.0,2.0,,2.0,12.0,11.0,,1.0,1.0,,2.0,76.0
35,"Petty, Harry",4,3,2,6,,,,1.0,1.0,,,7.0,,3.0,,2.0,4.0,,2.0,,,,80.0
36,"Pickett, Kysaiah",13,4,7,20,2,1.0,,2.0,,4.0,2.0,6.0,1.0,1.0,,10.0,11.0,,1.0,,,2.0,82.0
24,"Rivers, Trent",18,12,6,24,,,,1.0,5.0,3.0,1.0,3.0,1.0,,,3.0,21.0,1.0,,2.0,,1.0,83.0
32,"Sparrow, Tom",6,3,10,16,,,,3.0,1.0,1.0,2.0,1.0,2.0,,,7.0,11.0,,,3.0,,,75.0
42,"Turner, Daniel",10,8,3,13,3,1.0,,1.0,,6.0,,1.0,1.0,,,6.0,7.0,1.0,4.0,2.0,,1.0,70.0
2,"van Rooyen, Jacob",7,2,4,11,1,,1.0,1.0,,4.0,,2.0,3.0,1.0,,7.0,5.0,,,1.0,,1.0,78.0
7,"Viney, Jack",10,3,5,15,,,,6.0,3.0,1.0,1.0,3.0,1.0,,,5.0,10.0,,,,,,75.0
6 ↓,"Windsor, Caleb",8,3,6,14,1,,,4.0,2.0,2.0,2.0,3.0,,,,6.0,8.0,,1.0,,,,68.0
40,"Woewodin, Taj",7,5,7,14,,,,5.0,2.0,2.0,,3.0,1.0,,,5.0,9.0,,,1.0,,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,241,129,139,380,13,7.0,27.0,52.0,44.0,50.0,32.0,64.0,24.0,12.0,6.0,136.0,240.0,10.0,14.0,31.0,,9.0,
Opposition,Opposition,205,108,152,357,5,12.0,27.0,57.0,36.0,50.0,25.0,73.0,12.0,24.0,,119.0,240.0,7.0,11.0,54.0,10.0,5.0,
