Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
48,"Bishop, Matthew",6,5,2,8,,,1.0,,,1.0,,,,,,,,,,,,,
33,"Farmer, Jeff",8,3,4,12,,2.0,,7.0,,5.0,1.0,4.0,2.0,1.0,,,,,,,,,
20,"Febey, Matthew",12,3,5,17,,,,2.0,4.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,
21,"Febey, Steven",19,4,11,30,,,,1.0,2.0,5.0,2.0,3.0,2.0,1.0,,,,,,,,,
15,"Hopgood, Paul",11,1,4,15,,,,,2.0,1.0,4.0,,1.0,,,,,,,,,,
27,"Ingerson, Anthony",1,4,10,11,,,7.0,1.0,,,1.0,,,2.0,,,,,,,,,
16,"Johnstone, Travis",7,2,3,10,1,,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,
7,"Kowal, Darren",1,1,1,2,,,,,,1.0,,,,,,,,,,,,,
3,"Lyon, Garry",2,1,2,4,,,,1.0,,,,1.0,1.0,,,,,,,,,,
35,"McDonald, Anthony",17,4,9,26,1,,,1.0,3.0,3.0,,2.0,,1.0,,,,,,,,,
23,"McDonald, James",14,9,5,19,1,2.0,,1.0,1.0,2.0,2.0,,2.0,,,,,,,,,,
43,"Rigoni, Guy",11,2,10,21,,1.0,2.0,3.0,1.0,6.0,,1.0,2.0,2.0,,,,,,,,,
24,"Robertson, Russell",8,6,8,16,2,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,,,
5,"Schwarz, David",9,4,2,11,2,1.0,3.0,2.0,,3.0,2.0,3.0,1.0,3.0,,,,,,,,,
1,"Shanahan, Jamie",7,3,2,9,,,1.0,2.0,3.0,,,1.0,2.0,1.0,,,,,,,,,
29,"Smith, Shaun",1,1,,1,1,,,,,,,,,,,,,,,,,,
39,"Smoker, Craig",6,2,3,9,,2.0,,1.0,,3.0,1.0,2.0,,,,,,,,,,,
2,"Tingay, Stephen",9,2,5,14,,,,,3.0,3.0,3.0,3.0,,,,,,,,,,,
12,"Viney, Todd",19,7,14,33,1,,,4.0,3.0,5.0,1.0,3.0,3.0,1.0,3.0,,,,,,,,
34,"White, Jeff",15,13,4,19,4,2.0,12.0,3.0,,6.0,,1.0,3.0,1.0,2.0,,,,,,,,
22,"Woewodin, Shane",13,6,5,18,1,2.0,,,1.0,6.0,1.0,,1.0,,,,,,,,,,
13,"Yze, Adem",12,4,5,17,,,,1.0,7.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,87,114,322,14,18.0,27.0,32.0,33.0,57.0,24.0,30.0,25.0,16.0,6.0,,,,,,,,
Opposition,Opposition,186,48,114,300,6,17.0,21.0,38.0,35.0,49.0,43.0,40.0,16.0,24.0,,,,,,,,,
