Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
25,"AhMat, Robert",19y 30d,9 (3-0-6 33.33%),6 (0.67),←,
26,"Brown, Gavin",28y 328d,180 (91-5-84 51.94%),143 (0.79),←,
5,"Buckley, Nathan",24y 23d,84 (30-2-52 36.90%),85 (1.01),64 (26-2-36 42.19%),64 (1.00)
17,"Burns, Scott",21y 239d,40 (15-1-24 38.75%),8 (0.20),←,
28,"Crosisca, Gavin",27y 338d,179 (99-5-75 56.70%),49 (0.27),←,
39,"Crow, Scott",22y 244d,33 (13-0-20 39.39%),6 (0.18),20 (7-0-13 35.00%),4 (0.20)
24,"Curran, Chris",22y 15d,17 (8-2-7 52.94%),5 (0.29),←,
2,"Francis, Tony",27y 139d,120 (66-2-52 55.83%),83 (0.69),←,
8,"James, Brett",23y 247d,42 (17-1-24 41.67%),26 (0.62),←,
27,"McDonald, Alex",26y 187d,66 (33-0-33 50.00%),33 (0.50),20 (7-0-13 35.00%),9 (0.45)
1,"Monkhorst, Damian",26y 363d,153 (87-4-62 58.17%),31 (0.20),←,
6,"Patterson, Stephen",25y 227d,38 (15-1-22 40.79%),46 (1.21),←,
16,"Pitt, Steven",23y 27d,11 (5-0-6 45.45%),12 (1.09),←,
35,"Prestigiacomo, Simon",18y 200d,10 (3-0-7 30.00%),,←,
36,"Rocca, Saverio",22y 272d,88 (44-2-42 51.14%),305 (3.47),←,
29,"Russell, Scott",26y 103d,143 (80-3-60 56.99%),89 (0.62),←,
12,"Schauble, Andrew",19y 275d,23 (9-0-14 39.13%),4 (0.17),←,
14,"Watson, Shane",22y 183d,86 (40-1-45 47.09%),50 (0.58),←,
22,"Wild, Jason",20y 190d,26 (11-2-13 46.15%),7 (0.27),←,
10,"Williams, Paul",23y 137d,111 (55-2-54 50.45%),138 (1.24),←,
20,"Wilson, Ben",19y 175d,2 (0-0-2 0.00%),,←,
Totals,Totals,23y 170d,1461 (724-33-704 49.56%),1126 (0.77),,
C,"Shaw, Tony",36y 26d,20 (7-0-13 35.00%),,←,
