Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",30y 255d,247 (118-1-128 47.98%),164 (0.66),←,
26,"Bonner, Riley",22y 37d,27 (17-0-10 62.96%),3 (0.11),←,
3,"Burton, Ryan",22y 72d,51 (27-1-23 53.92%),6 (0.12),4 (2-0-2 50.00%),1 (0.25)
18,"Butters, Zak",18y 217d,4 (2-0-2 50.00%),3 (0.75),←,
33,"Byrne-Jones, Darcy",23y 205d,68 (36-0-32 52.94%),6 (0.09),←,
17,"Clurey, Tom",25y 21d,64 (38-0-26 59.38%),,←,
28,"Drew, Willem",20y 194d,4 (2-0-2 50.00%),1 (0.25),←,
21,"Duursma, Xavier",18y 280d,4 (2-0-2 50.00%),1 (0.25),←,
7,"Ebert, Brad",29y 11d,239 (111-1-127 46.65%),122 (0.51),163 (83-1-79 51.23%),89 (0.55)
9,"Gray, Robbie",31y 14d,203 (97-0-106 47.78%),300 (1.48),←,
46,"Gray, Sam",27y 71d,78 (44-0-34 56.41%),66 (0.85),←,
43,"Houston, Dan",21y 336d,43 (25-0-18 58.14%),5 (0.12),←,
32,"Howard, Dougal",23y 19d,32 (17-0-15 53.13%),4 (0.13),←,
42,"Jonas, Tom",28y 94d,125 (64-1-60 51.60%),1 (0.01),←,
29,"Lycett, Scott",26y 199d,79 (50-0-29 63.29%),46 (0.58),4 (2-0-2 50.00%),1 (0.25)
6,"Motlop, Steven",28y 32d,160 (104-2-54 65.63%),189 (1.18),25 (14-0-11 56.00%),14 (0.56)
2,"Powell-Pepper, Sam",21y 95d,42 (26-0-16 61.90%),24 (0.57),←,
11,"Rockliff, Tom",29y 50d,176 (59-0-117 33.52%),94 (0.53),22 (13-0-9 59.09%),7 (0.32)
20,"Rozee, Connor",19y 81d,4 (2-0-2 50.00%),7 (1.75),←,
4,"Ryder, Paddy",31y 30d,230 (114-4-112 50.43%),160 (0.70),60 (35-0-25 58.33%),43 (0.72)
39,"Westhoff, Justin",32y 194d,252 (120-1-131 47.82%),296 (1.17),←,
16,"Wines, Ollie",24y 188d,131 (71-0-60 54.20%),59 (0.45),←,
Totals,Totals,25y 73d,2263 (1146-11-1106 50.64%),1557 (0.69),,
C,"Hinkley, Ken",52y 195d,141 (79-0-62 56.03%),,←,
