Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",24y 217d,130 (50-0-80 38.46%),10 (0.08),←,
33,"Bailey, Zac",21y 296d,63 (39-0-24 61.90%),48 (0.76),←,
13,"Berry, Tom",20y 76d,16 (12-0-4 75.00%),2 (0.13),←,
14,"Birchall, Grant",33y 169d,280 (191-1-88 68.39%),35 (0.13),32 (24-0-8 75.00%),1 (0.03)
23,"Cameron, Charlie",27y 11d,144 (90-1-53 62.85%),224 (1.56),71 (43-0-28 60.56%),137 (1.93)
18,"Coleman, Keidean",21y 107d,17 (12-0-5 70.59%),8 (0.47),←,
3,"Daniher, Joe",27y 134d,125 (51-1-73 41.20%),221 (1.77),17 (11-0-6 64.71%),30 (1.76)
21,"Fullarton, Tom",22y 143d,7 (3-0-4 42.86%),2 (0.29),←,
35,"Lester, Ryan",28y 324d,152 (60-0-92 39.47%),45 (0.30),←,
17,"Lyons, Jarryd",28y 359d,152 (86-0-66 56.58%),74 (0.49),60 (42-0-18 70.00%),25 (0.42)
42,"Madden, James",21y 243d,7 (5-0-2 71.43%),1 (0.14),←,
11,"McCarthy, Lincoln",27y 267d,87 (63-0-24 72.41%),83 (0.95),58 (40-0-18 68.97%),58 (1.00)
6,"McCluggage, Hugh",23y 135d,99 (50-0-49 50.51%),60 (0.61),←,
46,"McInerney, Oscar",27y 6d,72 (43-0-29 59.72%),34 (0.47),←,
25,"McStay, Daniel",26y 22d,133 (58-0-75 43.61%),101 (0.76),←,
9,"Neale, Lachie",28y 53d,189 (101-0-88 53.44%),97 (0.51),54 (36-0-18 66.67%),30 (0.56)
40,"Payne, Jack",21y 274d,12 (6-0-6 50.00%),,←,
20,"Prior, Jaxon",20y 42d,14 (11-0-3 78.57%),6 (0.43),←,
10,"Rich, Daniel",31y 39d,239 (96-1-142 40.38%),112 (0.47),←,
2,"Robertson, Deven",20y 16d,15 (10-0-5 66.67%),4 (0.27),←,
5,"Robinson, Mitch",32y 39d,227 (106-1-120 46.92%),117 (0.52),127 (55-0-72 43.31%),59 (0.46)
37,"Starcevich, Brandon",21y 357d,40 (27-0-13 67.50%),2 (0.05),←,
15,"Zorko, Dayne",32y 157d,201 (81-0-120 40.30%),206 (1.02),←,
Totals,Totals,25y 231d,2421 (1251-5-1165 51.67%),1492 (0.62),,
C,"Fagan, Chris",60y 23d,104 (52-0-52 50.00%),,←,
