Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",22y 324d,12 (8-0-4 66.67%),10 (0.83),←,
22,"Blakey, Nick",22y 146d,71 (35-0-36 49.30%),31 (0.44),←,
4,"Clarke, Ryan",25y 36d,74 (29-0-45 39.19%),15 (0.20),34 (12-0-22 35.29%),7 (0.21)
13,"Florent, Oliver",24y 1d,111 (58-0-53 52.25%),37 (0.33),←,
42,"Fox, Robbie",29y 98d,60 (27-0-33 45.00%),8 (0.13),←,
23,"Franklin, Lance",35y 174d,334 (210-1-123 63.02%),1033 (3.09),152 (101-0-51 66.45%),453 (2.98)
21,"Gulden, Errol",20y 5d,36 (24-0-12 66.67%),27 (0.75),←,
9,"Hayward, Will",23y 270d,107 (57-0-50 53.27%),125 (1.17),←,
5,"Heeney, Isaac",26y 79d,147 (93-0-54 63.27%),185 (1.26),←,
31,"Hickey, Tom",31y 139d,132 (55-2-75 42.42%),44 (0.33),30 (20-0-10 66.67%),12 (0.40)
44,"Lloyd, Jake",28y 306d,193 (118-0-75 61.14%),31 (0.16),←,
39,"McCartin, Paddy",26y 95d,52 (22-1-29 43.27%),34 (0.65),17 (12-0-5 70.59%),
30,"McCartin, Tom",22y 205d,88 (48-0-40 54.55%),28 (0.32),←,
27,"McInerney, Justin",21y 339d,46 (26-0-20 56.52%),17 (0.37),←,
14,"Mills, Callum",25y 112d,128 (72-0-56 56.25%),16 (0.13),←,
11,"Papley, Tom",26y 10d,134 (77-0-57 57.46%),207 (1.54),←,
26,"Parker, Luke",29y 271d,253 (156-1-96 61.86%),188 (0.74),←,
24,"Rampe, Dane",32y 51d,208 (133-1-74 64.18%),6 (0.03),←,
20,"Reid, Sam",30y 208d,174 (110-2-62 63.79%),175 (1.01),←,
8,"Rowbottom, James",21y 307d,62 (31-0-31 50.00%),17 (0.27),←,
3,"Stephens, Dylan",21y 196d,23 (12-0-11 52.17%),6 (0.26),←,
1,"Warner, Chad",21y 65d,32 (19-0-13 59.38%),21 (0.66),←,
15,"Wicks, Sam",22y 312d,38 (23-0-15 60.53%),24 (0.63),←,
Totals,Totals,25y 258d,2515 (1443-8-1064 57.38%),2285 (0.91),,
C,"Longmire, John",51y 204d,276 (171-2-103 62.32%),,←,
