Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",10,4,10,20,,2.0,,,2.0,1.0,2.0,1.0,1.0,1.0,,6.0,14.0,,,1.0,1.0,1.0,99.0
9,"Carr, Matthew",6,4,3,9,,,,1.0,,3.0,,,,,,1.0,8.0,,,,,,64.0
10,"Cook, Troy",5,3,9,14,,,,1.0,1.0,4.0,3.0,2.0,,,,5.0,9.0,,,2.0,1.0,,73.0
33,"Farmer, Jeff",7,3,3,10,,1.0,,2.0,1.0,4.0,1.0,4.0,,2.0,,3.0,6.0,,,2.0,1.0,,86.0
27,"Gilmore, Daniel",7,5,6,13,,,,,1.0,3.0,1.0,,,,,2.0,12.0,,,1.0,1.0,,74.0
14,"Grover, Antoni",9,9,5,14,,,,3.0,3.0,2.0,,1.0,,,,3.0,11.0,,,1.0,1.0,,89.0
42,"Haddrill, Robert",7,5,7,14,,,,,2.0,1.0,,,,,,4.0,9.0,1.0,,6.0,,,100.0
4,"Hasleby, Paul",10,4,16,26,,,,9.0,3.0,6.0,6.0,2.0,2.0,1.0,,12.0,14.0,1.0,,3.0,,,98.0
43,"Hayden, Roger",11,7,2,13,1,,,1.0,,4.0,,2.0,,1.0,,6.0,7.0,1.0,,1.0,3.0,1.0,81.0
11,"Headland, Des",11,2,3,14,1,1.0,,3.0,,7.0,3.0,4.0,,,,4.0,9.0,,1.0,1.0,1.0,,87.0
20,"Longmuir, Justin",8,4,7,15,2,1.0,15.0,3.0,,1.0,4.0,7.0,1.0,4.0,,12.0,4.0,2.0,3.0,2.0,,,78.0
8,"McManus, Shaun",10,2,2,12,,,,2.0,2.0,5.0,1.0,2.0,2.0,2.0,,3.0,7.0,,,1.0,,1.0,76.0
18,"McPharlin, Luke",12,6,2,14,,,,3.0,7.0,2.0,,3.0,1.0,2.0,,5.0,9.0,1.0,,4.0,2.0,,100.0
34,"Medhurst, Paul",4,2,2,6,,2.0,,,,1.0,,1.0,,1.0,,2.0,4.0,,1.0,1.0,,,86.0
23,"Parker, Shane",11,5,1,12,,,,2.0,7.0,,,1.0,2.0,,,3.0,10.0,,,1.0,,,100.0
29,"Pavlich, Matthew",18,6,8,26,1,,,6.0,1.0,8.0,3.0,8.0,,1.0,1.0,8.0,19.0,,,3.0,1.0,1.0,100.0
12,"Polak, Graham",4,5,4,8,1,,,1.0,,,,1.0,,,,3.0,5.0,1.0,2.0,3.0,,,88.0
3,"Schammer, Byron",1,,2,3,,,,,,,1.0,,1.0,,,2.0,2.0,,,,,,9.0
2,"Simmonds, Troy",7,6,4,11,2,,8.0,1.0,,3.0,,2.0,1.0,2.0,,6.0,5.0,1.0,3.0,2.0,,1.0,100.0
19,"Walker, James",6,3,5,11,2,,,3.0,,2.0,,1.0,,,,3.0,7.0,,2.0,3.0,2.0,,65.0
26,"Waterhouse, Clive",9,4,2,11,2,1.0,,1.0,,5.0,1.0,1.0,1.0,1.0,,5.0,6.0,1.0,1.0,2.0,,,80.0
6,"Woods, Dion",6,3,5,11,,,,,3.0,,,,1.0,,,6.0,5.0,1.0,,3.0,,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,92,108,287,12,13.0,23.0,42.0,33.0,62.0,26.0,43.0,13.0,18.0,1.0,104.0,182.0,10.0,13.0,43.0,14.0,5.0,
Opposition,Opposition,196,107,121,317,17,13.0,26.0,31.0,48.0,50.0,31.0,40.0,18.0,13.0,5.0,107.0,210.0,13.0,11.0,52.0,9.0,13.0,
