Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",24y 142d,71 (27-0-44 38.03%),54 (0.76),←,
7,"Black, Heath",20y 316d,38 (12-0-26 31.58%),22 (0.58),←,
30,"Brown, Leigh",18y 45d,5 (2-0-3 40.00%),,←,
9,"Callaghan, Craig",24y 30d,88 (26-0-62 29.55%),66 (0.75),←,
10,"Cook, Troy",23y 240d,48 (26-0-22 54.17%),12 (0.25),5 (2-0-3 40.00%),1 (0.20)
12,"Dodd, Brad",23y 16d,31 (10-0-21 32.26%),13 (0.42),←,
18,"Fewster, Brendon",26y 95d,38 (18-0-20 47.37%),29 (0.76),5 (2-0-3 40.00%),2 (0.40)
2,"Fletcher, Adrian",30y 181d,195 (83-2-110 43.08%),90 (0.46),43 (12-0-31 27.91%),17 (0.40)
35,"Gale, Mark",23y 337d,67 (22-0-45 32.84%),18 (0.27),←,
4,"Hasleby, Paul",18y 301d,5 (2-0-3 40.00%),2 (0.40),←,
5,"Jones, Anthony",25y 111d,47 (18-0-29 38.30%),2 (0.04),←,
11,"Kickett, Dale",31y 340d,152 (61-0-91 40.13%),57 (0.38),106 (38-0-68 35.85%),17 (0.16)
20,"Longmuir, Justin",19y 78d,6 (2-0-4 33.33%),3 (0.50),←,
21,"Longmuir, Troy",20y 319d,22 (7-0-15 31.82%),5 (0.23),5 (2-0-3 40.00%),2 (0.40)
8,"McManus, Shaun",24y 59d,63 (20-0-43 31.75%),38 (0.60),←,
6,"Modra, Tony",31y 38d,143 (62-1-80 43.71%),537 (3.76),25 (7-0-18 28.00%),97 (3.88)
23,"Parker, Shane",27y 50d,93 (32-0-61 34.41%),6 (0.06),←,
29,"Pavlich, Matthew",18y 99d,1 (0-0-1 0.00%),2 (2.00),←,
36,"Prescott, Ashley",27y 210d,116 (54-1-61 46.98%),19 (0.16),26 (7-0-19 26.92%),4 (0.15)
15,"Sinclair, Jess",21y 226d,45 (12-0-33 26.67%),24 (0.53),←,
19,"Walker, James",21y 84d,18 (4-0-14 22.22%),1 (0.06),←,
26,"Waterhouse, Clive",25y 290d,69 (24-0-45 34.78%),110 (1.59),←,
Totals,Totals,23y 363d,1361 (524-4-833 38.50%),1110 (0.82),,
C,"Drum, Damian",39y 255d,27 (7-0-20 25.93%),,←,
