Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",22y 359d,62 (23-0-39 37.10%),27 (0.44),17 (15-0-2 88.24%),3 (0.18)
31,"Andrews, Harris",23y 296d,112 (39-0-73 34.82%),9 (0.08),←,
33,"Bailey, Zac",21y 9d,45 (28-0-17 62.22%),24 (0.53),←,
7,"Berry, Jarrod",22y 240d,73 (35-0-38 47.95%),34 (0.47),←,
14,"Birchall, Grant",32y 248d,263 (181-1-81 69.01%),34 (0.13),15 (14-0-1 93.33%),
23,"Cameron, Charlie",26y 89d,126 (79-1-46 63.10%),190 (1.51),53 (32-0-21 60.38%),103 (1.94)
18,"Coleman, Keidean",20y 185d,5 (5-0-0 100.00%),2 (0.40),←,
27,"Gardiner, Darcy",25y 10d,124 (51-0-73 41.13%),5 (0.04),←,
30,"Hipwood, Eric",23y 19d,93 (42-0-51 45.16%),136 (1.46),←,
35,"Lester, Ryan",28y 37d,140 (54-0-86 38.57%),45 (0.32),←,
17,"Lyons, Jarryd",28y 72d,134 (75-0-59 55.97%),67 (0.50),42 (31-0-11 73.81%),18 (0.43)
12,"Martin, Stefan",33y 320d,189 (58-1-130 30.95%),46 (0.24),132 (44-0-88 33.33%),23 (0.17)
11,"McCarthy, Lincoln",26y 346d,69 (52-0-17 75.36%),60 (0.87),40 (29-0-11 72.50%),35 (0.88)
6,"McCluggage, Hugh",22y 213d,81 (39-0-42 48.15%),49 (0.60),←,
46,"McInerney, Oscar",26y 84d,55 (33-0-22 60.00%),30 (0.55),←,
25,"McStay, Daniel",25y 100d,119 (48-0-71 40.34%),85 (0.71),←,
9,"Neale, Lachie",27y 131d,177 (96-0-81 54.24%),91 (0.51),42 (31-0-11 73.81%),24 (0.57)
16,"Rayner, Cam",20y 347d,62 (34-0-28 54.84%),56 (0.90),←,
10,"Rich, Daniel",30y 117d,221 (85-1-135 38.69%),110 (0.50),←,
5,"Robinson, Mitch",31y 117d,209 (95-1-113 45.69%),113 (0.54),109 (44-0-65 40.37%),55 (0.50)
37,"Starcevich, Brandon",21y 70d,22 (16-0-6 72.73%),2 (0.09),←,
15,"Zorko, Dayne",31y 236d,184 (71-0-113 38.59%),193 (1.05),←,
Totals,Totals,25y 365d,2565 (1239-5-1321 48.30%),1408 (0.55),,
C,"Fagan, Chris",59y 101d,86 (41-0-45 47.67%),,←,
