Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
14,"Ashby, Jason",22y 45d,12 (5-0-7 41.67%),,←,
24,"Bird, Craig",27y 161d,148 (85-2-61 58.11%),58 (0.39),11 (0-0-11 0.00%),2 (0.18)
28,"Brown, Mitch",25y 307d,29 (14-0-15 48.28%),26 (0.90),14 (1-0-13 7.14%),17 (1.21)
17,"Cooney, Adam",30y 274d,244 (108-2-134 44.67%),199 (0.82),25 (4-0-21 16.00%),13 (0.52)
6,"Daniher, Joe",22y 118d,62 (21-1-40 34.68%),87 (1.40),←,
49,"Dea, Matt",24y 261d,44 (14-1-29 32.95%),1 (0.02),13 (1-0-12 7.69%),
15,"Dempsey, Courtenay",28y 307d,127 (52-3-72 42.13%),32 (0.25),←,
13,"Fantasia, Orazio",20y 290d,21 (3-1-17 16.67%),17 (0.81),←,
8,"Gleeson, Martin",21y 310d,43 (10-1-32 24.42%),4 (0.09),←,
9,"Goddard, Brendon",31y 41d,283 (158-4-121 56.54%),152 (0.54),78 (32-1-45 41.67%),48 (0.62)
42,"Gwilt, James",29y 324d,150 (69-3-78 47.00%),25 (0.17),24 (3-0-21 12.50%),
41,"Hams, Will",21y 352d,9 (2-0-7 22.22%),1 (0.11),←,
36,"Hartley, Michael",23y 23d,11 (1-0-10 9.09%),1 (0.09),←,
53,"Jamar, Mark",32y 326d,159 (50-3-106 32.39%),59 (0.37),4 (0-0-4 0.00%),3 (0.75)
47,"Kelly, James",32y 184d,286 (186-1-99 65.21%),89 (0.31),13 (1-0-12 7.69%),1 (0.08)
22,"Leuenberger, Matthew",28y 23d,121 (36-1-84 30.17%),29 (0.24),13 (1-0-12 7.69%),2 (0.15)
43,"McDonald-Tipungwuti, Anthony",23y 69d,13 (1-0-12 7.69%),1 (0.08),←,
20,"Merrett, Jackson",23y 124d,50 (22-0-28 44.00%),21 (0.42),←,
7,"Merrett, Zach",20y 271d,51 (17-1-33 34.31%),19 (0.37),←,
3,"Parish, Darcy",18y 341d,13 (1-0-12 7.69%),5 (0.38),←,
48,"Stokes, Mathew",31y 221d,198 (144-0-54 72.73%),209 (1.06),9 (1-0-8 11.11%),6 (0.67)
11,"Zaharakis, David",26y 130d,140 (62-2-76 45.00%),101 (0.72),←,
Totals,Totals,25y 304d,2214 (1061-26-1127 47.92%),1136 (0.51),,
C,"Worsfold, John",47y 279d,295 (150-2-143 51.19%),,14 (1-0-13 7.14%),
