Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Ballantyne, Jon",24y 249d,22 (11-0-11 50.00%),46 (2.09),2 (2-0-0 100.00%),
26,"Brown, Gavin",26y 191d,127 (71-3-53 57.09%),106 (0.83),←,
5,"Buckley, Nathan",21y 252d,22 (6-0-16 27.27%),23 (1.05),2 (2-0-0 100.00%),2 (1.00)
24,"Butcher, Kent",20y 150d,6 (3-0-3 50.00%),1 (0.17),←,
21,"Christian, Michael",29y 226d,114 (62-2-50 55.26%),23 (0.20),←,
28,"Crosisca, Gavin",25y 201d,123 (77-3-43 63.82%),47 (0.38),←,
2,"Francis, Tony",25y 3d,78 (49-2-27 64.10%),54 (0.69),←,
7,"Fraser, Mark",23y 59d,31 (20-0-11 64.52%),16 (0.52),←,
15,"Hassall, Jon",20y 233d,2 (2-0-0 100.00%),,←,
8,"James, Brett",21y 110d,2 (2-0-0 100.00%),,←,
12,"McCartney, Jason",20y 21d,21 (12-0-9 57.14%),9 (0.43),←,
34,"McGuane, Mick",26y 96d,115 (71-2-42 62.61%),92 (0.80),←,
1,"Monkhorst, Damian",24y 226d,98 (63-2-33 65.31%),18 (0.18),←,
4,"Pert, Gary",28y 311d,204 (105-0-99 51.47%),45 (0.22),41 (28-0-13 68.29%),3 (0.07)
18,"Plain, Bradley",24y 191d,47 (33-0-14 70.21%),90 (1.91),1 (1-0-0 100.00%),1 (1.00)
36,"Rocca, Saverio",20y 135d,32 (21-0-11 65.63%),109 (3.41),←,
32,"Rowe, Brad",24y 132d,47 (23-0-24 48.94%),56 (1.19),33 (20-0-13 60.61%),47 (1.42)
41,"Ryan, Stephen",23y 272d,45 (14-0-31 31.11%),42 (0.93),2 (2-0-0 100.00%),3 (1.50)
14,"Watson, Shane",20y 46d,33 (19-0-14 57.58%),30 (0.91),←,
10,"Williams, Paul",21y 1d,54 (33-0-21 61.11%),52 (0.96),←,
19,"Wright, Graham",25y 302d,114 (77-2-35 68.42%),88 (0.77),←,
Totals,Totals,23y 267d,1337 (774-16-547 57.89%),947 (0.71),,
C,"Matthews, Leigh",42y 34d,181 (107-3-71 59.94%),,←,
