Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",28y 251d,175 (74-2-99 42.86%),63 (0.36),144 (71-2-71 50.00%),51 (0.35)
6,"Brown, Tyler",22y 171d,24 (11-1-12 47.92%),4 (0.17),←,
14,"Cameron, Darcy",26y 315d,39 (15-1-23 39.74%),35 (0.90),38 (15-1-22 40.79%),35 (0.92)
46,"Cox, Mason",31y 76d,80 (42-0-38 52.50%),94 (1.17),←,
25,"Crisp, Jack",28y 239d,186 (90-2-94 48.92%),57 (0.31),168 (83-2-83 50.00%),47 (0.28)
7,"Daicos, Josh",23y 184d,63 (29-1-33 46.83%),32 (0.51),←,
35,"Daicos, Nick",19y 146d,11 (6-0-5 54.55%),1 (0.09),←,
2,"de Goey, Jordan",26y 75d,128 (64-2-62 50.78%),166 (1.30),←,
5,"Elliott, Jamie",29y 281d,142 (80-2-60 57.04%),204 (1.44),←,
33,"Ginnivan, Jack",19y 171d,14 (7-0-7 50.00%),25 (1.79),←,
16,"Henry, Oliver",19y 304d,18 (7-0-11 38.89%),22 (1.22),←,
32,"Hoskin-Elliott, Will",28y 269d,167 (71-2-94 43.11%),153 (0.92),115 (59-2-54 52.17%),111 (0.97)
38,"Howe, Jeremy",31y 334d,206 (77-2-127 37.86%),91 (0.44),106 (55-2-49 52.83%),11 (0.10)
1,"Lipinski, Patrick",23y 316d,67 (37-0-30 55.22%),36 (0.54),11 (6-0-5 54.55%),6 (0.55)
37,"Maynard, Brayden",25y 251d,147 (69-2-76 47.62%),17 (0.12),←,
31,"McCreery, Beau",21y 40d,21 (8-0-13 38.10%),16 (0.76),←,
41,"Mihocek, Brody",29y 114d,89 (48-1-40 54.49%),145 (1.63),←,
30,"Moore, Darcy",26y 124d,113 (50-2-61 45.13%),67 (0.59),←,
28,"Murphy, Nathan",22y 165d,19 (9-0-10 47.37%),1 (0.05),←,
9,"Noble, John",25y 65d,55 (25-1-29 46.36%),4 (0.07),←,
10,"Pendlebury, Scott",34y 142d,344 (202-3-139 59.16%),183 (0.53),←,
3,"Quaynor, Isaac",22y 134d,46 (19-0-27 41.30%),3 (0.07),←,
22,"Sidebottom, Steele",31y 147d,275 (161-4-110 59.27%),179 (0.65),←,
Totals,Totals,26y 13d,2429 (1201-28-1200 49.44%),1598 (0.66),,
C,"McRae, Craig",48y 249d,11 (6-0-5 54.55%),,←,
