Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bairstow, Mark",29y 22d,108 (67-1-40 62.50%),136 (1.26),←,
6,"Barnes, John",23y 75d,19 (10-1-8 55.26%),15 (0.79),7 (4-0-3 57.14%),3 (0.43)
40,"Brown, Paul",23y 101d,33 (22-0-11 66.67%),44 (1.33),←,
16,"Brownless, Bill",25y 200d,121 (66-1-54 54.96%),283 (2.34),←,
19,"Bruns, Neville",33y 317d,221 (118-1-102 53.62%),173 (0.78),←,
7,"Couch, Paul",28y 27d,159 (90-0-69 56.60%),136 (0.86),←,
14,"Handley, Steven",22y 23d,20 (15-0-5 75.00%),9 (0.45),←,
29,"Hinkley, Ken",25y 320d,71 (41-0-30 57.75%),54 (0.76),60 (37-0-23 61.67%),33 (0.55)
32,"Hocking, Garry",23y 312d,95 (55-1-39 58.42%),94 (0.99),←,
18,"MacNish, Andrew",26y 339d,22 (15-0-7 68.18%),36 (1.64),2 (2-0-0 100.00%),7 (3.50)
21,"Mansfield, Michael",21y 7d,34 (21-0-13 61.76%),30 (0.88),←,
17,"McGrath, Tim",21y 313d,27 (19-0-8 70.37%),,20 (15-0-5 75.00%),
13,"Merriman, Russell",24y 131d,20 (14-0-6 70.00%),26 (1.30),←,
2,"Miles, Geoff",30y 218d,116 (62-0-54 53.45%),63 (0.54),14 (10-0-4 71.43%),23 (1.64)
22,"Neeld, Mark",21y 33d,37 (21-0-16 56.76%),14 (0.38),←,
15,"Riccardi, Peter",19y 242d,14 (12-0-2 85.71%),18 (1.29),←,
8,"Scott, Robert",23y 167d,98 (56-1-41 57.65%),130 (1.33),←,
37,"Simpson, Sean",22y 121d,32 (21-0-11 65.63%),8 (0.25),25 (20-0-5 80.00%),7 (0.28)
26,"Stoneham, Barry",24y 188d,126 (72-1-53 57.54%),114 (0.90),←,
4,"Wills, Andrew",20y 225d,25 (19-0-6 76.00%),12 (0.48),←,
Totals,Totals,24y 206d,1398 (816-7-575 58.37%),1395 (1.00),,
C,"Blight, Malcolm",42y 181d,109 (64-0-45 58.72%),,93 (58-0-35 62.37%),
