Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",35y 102d,342 (184-2-156 54.09%),435 (1.27),232 (149-2-81 64.66%),311 (1.34)
24,"Bews, Jed",25y 253d,80 (45-2-33 57.50%),8 (0.10),←,
46,"Blicavs, Mark",28y 149d,155 (103-2-50 67.10%),36 (0.23),←,
40,"Dahlhaus, Luke",27y 3d,175 (86-0-89 49.14%),123 (0.70),21 (16-0-5 76.19%),13 (0.62)
35,"Dangerfield, Patrick",29y 141d,245 (142-1-102 58.16%),281 (1.15),91 (61-1-29 67.58%),118 (1.30)
22,"Duncan, Mitch",28y 75d,202 (145-1-56 72.03%),146 (0.72),←,
29,"Guthrie, Cameron",27y 5d,159 (104-2-53 66.04%),52 (0.33),←,
26,"Hawkins, Tom",31y 34d,254 (182-2-70 72.05%),550 (2.17),←,
25,"Henderson, Lachie",29y 253d,170 (85-2-83 50.59%),112 (0.66),53 (35-1-17 66.98%),8 (0.15)
38,"Henry, Jack",20y 360d,42 (27-0-15 64.29%),8 (0.19),←,
11,"Kelly, Tim",25y 29d,45 (29-0-16 64.44%),42 (0.93),←,
32,"Miers, Gryan",20y 147d,22 (16-0-6 72.73%),25 (1.14),←,
19,"Narkle, Quinton",21y 264d,9 (5-0-4 55.56%),9 (1.00),←,
42,"OConnor, Mark",22y 219d,27 (18-0-9 66.67%),1 (0.04),←,
3,"Parfitt, Brandan",21y 119d,51 (36-0-15 70.59%),24 (0.47),←,
17,"Ratugolea, Esava",21y 31d,25 (19-0-6 76.00%),19 (0.76),←,
23,"Rohan, Gary",28y 78d,124 (83-1-40 67.34%),120 (0.97),18 (13-0-5 72.22%),24 (1.33)
14,"Selwood, Joel",31y 90d,292 (215-1-76 73.80%),157 (0.54),←,
1,"Stanley, Rhys",28y 266d,131 (69-1-61 53.05%),84 (0.64),73 (48-1-24 66.44%),44 (0.60)
44,"Stewart, Tom",26y 162d,65 (43-0-22 66.15%),3 (0.05),←,
7,"Taylor, Harry",33y 73d,258 (190-2-66 74.03%),74 (0.29),←,
2,"Tuohy, Zach",29y 257d,183 (87-2-94 48.09%),58 (0.32),63 (39-1-23 62.70%),18 (0.29)
Totals,Totals,26y 341d,3056 (1913-21-1122 62.60%),2367 (0.77),,
C,"Scott, Chris",43y 113d,212 (147-2-63 69.81%),,←,
