Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",29y 131d,167 (73-1-93 44.01%),93 (0.56),←,
8,"Clement, James",27y 241d,156 (65-0-91 41.67%),46 (0.29),72 (39-0-33 54.17%),8 (0.11)
33,"Cloke, Cameron",19y 134d,2 (0-0-2 0.00%),,←,
34,"Cloke, Jason",21y 362d,49 (29-0-20 59.18%),4 (0.08),←,
13,"Cole, Richard",20y 292d,32 (19-0-13 59.38%),6 (0.19),←,
1,"Davis, Leon",22y 320d,72 (34-0-38 47.22%),85 (1.18),←,
4,"Didak, Alan",21y 77d,55 (33-0-22 60.00%),71 (1.29),←,
6,"Holland, Brodie",24y 120d,96 (42-0-54 43.75%),98 (1.02),60 (34-0-26 56.67%),61 (1.02)
26,"Johnson, Ben",23y 27d,84 (46-0-38 54.76%),18 (0.21),←,
32,"King, David",19y 90d,3 (0-0-3 0.00%),1 (0.33),←,
28,"Kinnear, Ben",25y 65d,48 (20-0-28 41.67%),10 (0.21),←,
18,"Licuria, Paul",26y 119d,122 (54-0-68 44.26%),37 (0.30),112 (52-0-60 46.43%),35 (0.31)
29,"Lokan, Matthew",21y 164d,31 (18-0-13 58.06%),12 (0.39),←,
3,"Lonie, Ryan",21y 59d,70 (39-0-31 55.71%),30 (0.43),←,
27,"McGough, Mark",19y 315d,27 (15-0-12 55.56%),9 (0.33),←,
11,"OBree, Shane",25y 48d,112 (57-0-55 50.89%),45 (0.40),93 (48-0-45 51.61%),42 (0.45)
35,"Prestigiacomo, Simon",26y 92d,134 (55-0-79 41.04%),3 (0.02),←,
21,"Richards, Guy",21y 42d,5 (1-0-4 20.00%),,←,
23,"Rocca, Anthony",26y 261d,171 (79-0-92 46.20%),266 (1.56),149 (68-0-81 45.64%),255 (1.71)
36,"Swan, Dane",20y 67d,7 (3-0-4 42.86%),2 (0.29),←,
14,"Wakelin, Shane",29y 264d,170 (85-2-83 50.59%),19 (0.11),76 (44-0-32 57.89%),
2,"Woewodin, Shane",27y 295d,169 (82-0-87 48.52%),83 (0.49),31 (18-0-13 58.06%),20 (0.65)
Totals,Totals,23y 246d,1782 (849-3-930 47.64%),938 (0.53),,
C,"Malthouse, Mick",50y 259d,478 (274-4-200 57.74%),,100 (51-0-49 51.00%),
