Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
9,"Angwin, Ryan",20y 166d,7 (2-0-5 28.57%),,←,
7,"Ash, Lachie",21y 340d,67 (28-1-38 42.54%),5 (0.07),←,
14,"Bedford, Toby",23y,23 (14-0-9 60.87%),12 (0.52),5 (2-0-3 40.00%),3 (0.60)
32,"Briggs, Kieren",23y 233d,11 (5-0-6 45.45%),5 (0.45),←,
46,"Brown, Callum",22y 285d,14 (4-0-10 28.57%),6 (0.43),←,
44,"Buckley, Jack",25y 161d,28 (11-1-16 41.07%),,←,
5,"Cadman, Aaron",19y 85d,7 (3-0-4 42.86%),4 (0.57),←,
17,"Callaghan, Finn",20y 31d,16 (5-0-11 31.25%),3 (0.19),←,
3,"Coniglio, Stephen",29y 163d,188 (82-1-105 43.88%),106 (0.56),←,
16,"Daniels, Brent",24y 79d,72 (38-0-34 52.78%),38 (0.53),←,
34,"Fahey, Josh",19y 197d,1 (1-0-0 100.00%),,←,
4,"Greene, Toby",29y 244d,200 (90-2-108 45.50%),291 (1.46),←,
12,"Green, Tom",22y 124d,55 (22-1-32 40.91%),22 (0.40),←,
23,"Hogan, Jesse",28y 104d,128 (56-0-72 43.75%),246 (1.92),38 (15-0-23 39.47%),76 (2.00)
39,"Idun, Connor",22y 302d,53 (22-1-30 42.45%),,←,
25,"Keeffe, Lachlan",33y 43d,98 (49-0-49 50.00%),17 (0.17),58 (24-0-34 41.38%),10 (0.17)
38,"Lloyd, Daniel",31y 98d,86 (41-4-41 50.00%),66 (0.77),←,
33,"OHalloran, Xavier",22y 320d,40 (16-1-23 41.25%),14 (0.35),←,
20,"Peatling, James",22y 279d,26 (10-0-16 38.46%),9 (0.35),←,
36,"Perryman, Harry",24y 159d,93 (44-1-48 47.85%),25 (0.27),←,
26,"Riccardi, Jake",23y 201d,35 (13-0-22 37.14%),31 (0.89),←,
8,"Ward, Callan",33y 47d,280 (121-4-155 43.93%),140 (0.50),220 (89-4-127 41.36%),107 (0.49)
6,"Whitfield, Lachie",28y 313d,195 (92-4-99 48.21%),70 (0.36),←,
Totals,Totals,24y 332d,1723 (769-21-933 44.63%),1110 (0.64),,
C,"Kingsley, Adam",47y 280d,11 (4-0-7 36.36%),,←,
