Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
44,"Bock, Nathan",26y 79d,93 (52-0-41 55.91%),54 (0.58),←,
32,"Dangerfield, Patrick",19y 63d,13 (7-0-6 53.85%),11 (0.85),←,
11,"Doughty, Michael",29y 306d,153 (93-0-60 60.78%),38 (0.25),←,
26,"Douglas, Richard",22y 121d,49 (27-0-22 55.10%),32 (0.65),←,
9,"Edwards, Tyson",32y 305d,300 (164-0-136 54.67%),186 (0.62),←,
36,"Goodwin, Simon",32y 163d,249 (142-0-107 57.03%),157 (0.63),←,
18,"Johncock, Graham",26y 229d,157 (88-0-69 56.05%),90 (0.57),←,
21,"Knights, Chris",22y 255d,57 (33-0-24 57.89%),30 (0.53),←,
14,"Mackay, David",20y 317d,30 (19-0-11 63.33%),7 (0.23),←,
20,"Maric, Ivan",23y 154d,37 (22-0-15 59.46%),18 (0.49),←,
23,"McLeod, Andrew",32y 307d,315 (172-0-143 54.60%),259 (0.82),←,
2,"Moran, Brad",22y 251d,15 (7-0-8 46.67%),7 (0.47),12 (7-0-5 58.33%),7 (0.58)
22,"Otten, Andy",20y 23d,13 (7-0-6 53.85%),1 (0.08),←,
40,"Porplyzia, Jason",24y 192d,55 (34-0-21 61.82%),80 (1.45),←,
25,"Rutten, Ben",26y 10d,113 (70-0-43 61.95%),5 (0.04),←,
27,"Stevens, Scott",27y 143d,111 (57-1-53 51.80%),74 (0.67),86 (47-0-39 54.65%),57 (0.66)
15,"Symes, Brad",24y 92d,43 (21-0-22 48.84%),5 (0.12),23 (13-0-10 56.52%),3 (0.13)
5,"Thompson, Scott",26y 85d,142 (82-0-60 57.75%),100 (0.70),103 (64-0-39 62.14%),83 (0.81)
4,"Tippett, Kurt",22y 30d,30 (16-0-14 53.33%),36 (1.20),←,
7,"van Berlo, Nathan",23y 1d,87 (52-0-35 59.77%),24 (0.28),←,
17,"Vince, Bernie",23y 248d,42 (26-0-16 61.90%),24 (0.57),←,
13,"Walker, Taylor",19y 43d,11 (6-0-5 54.55%),22 (2.00),←,
Totals,Totals,24y 338d,2115 (1197-1-917 56.60%),1260 (0.60),,
C,"Craig, Neil",53y 147d,115 (70-0-45 60.87%),,←,
