Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",25y 67d,34 (11-0-23 32.35%),11 (0.32),12 (3-0-9 25.00%),3 (0.25)
17,"Broderick, Paul",24y 90d,95 (40-0-55 42.11%),80 (0.84),2 (1-0-1 50.00%),
21,"Bulluss, Paul",24y 70d,21 (5-0-16 23.81%),7 (0.33),←,
9,"Campbell, Wayne",21y 192d,55 (15-0-40 27.27%),36 (0.65),←,
14,"Dear, Greg",30y 351d,139 (103-0-36 74.10%),19 (0.14),2 (1-0-1 50.00%),1 (0.50)
2,"Dundas, Matthew",22y 117d,75 (27-0-48 36.00%),62 (0.83),2 (1-0-1 50.00%),1 (0.50)
20,"Elliott, Jamie",21y 56d,42 (15-0-27 35.71%),7 (0.17),2 (1-0-1 50.00%),
13,"Francis, Matthew",23y 217d,17 (4-0-13 23.53%),12 (0.71),←,
30,"Free, Tony",24y 280d,111 (32-0-79 28.83%),37 (0.33),←,
25,"Gale, Brendon",25y 259d,79 (23-0-56 29.11%),72 (0.91),←,
11,"Gale, Michael",27y 103d,107 (42-0-65 39.25%),30 (0.28),2 (1-0-1 50.00%),1 (0.50)
3,"Kellaway, Duncan",21y 45d,12 (4-0-8 33.33%),,←,
33,"Knights, Matthew",23y 180d,110 (31-0-79 28.18%),74 (0.67),←,
26,"Leys, Brian",26y 55d,100 (32-0-68 32.00%),17 (0.17),←,
27,"Maxfield, Stuart",21y 359d,47 (10-0-37 21.28%),29 (0.62),←,
6,"Naish, Chris",22y 188d,64 (17-0-47 26.56%),96 (1.50),←,
12,"Richardson, Matthew",19y 15d,16 (4-0-12 25.00%),46 (2.88),←,
32,"Robins, Haydn",21y 237d,22 (8-0-14 36.36%),2 (0.09),2 (1-0-1 50.00%),1 (0.50)
4,"Rogers, Matthew",20y 129d,2 (1-0-1 50.00%),5 (2.50),←,
5,"Tape, Jamie",19y 363d,2 (1-0-1 50.00%),,←,
41,"Turner, Scott",23y 307d,57 (14-0-43 24.56%),20 (0.35),←,
Totals,Totals,23y 140d,1207 (439-0-768 36.37%),662 (0.55),,
C,"Northey, John",50y 278d,211 (101-1-109 48.10%),,22 (5-0-17 22.73%),
