Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",28y 331d,221 (95-0-126 42.99%),153 (0.69),←,
3,"Deledio, Brett",20y 30d,51 (21-0-30 41.18%),23 (0.45),←,
10,"Edwards, Shane",18y 205d,3 (0-0-3 0.00%),,←,
41,"Foley, Nathan",21y 252d,35 (12-0-23 34.29%),6 (0.17),←,
43,"Howat, Cameron",22y 108d,10 (3-0-7 30.00%),7 (0.70),←,
23,"Jackson, Daniel",21y 23d,24 (6-0-18 25.00%),6 (0.25),←,
17,"Johnson, Kane",29y 64d,188 (82-0-106 43.62%),68 (0.36),84 (27-0-57 32.14%),24 (0.29)
46,"King, Jake",23y 53d,5 (0-0-5 0.00%),1 (0.20),←,
27,"Krakouer, Andrew",24y 103d,99 (33-0-66 33.33%),99 (1.00),←,
22,"Meyer, Danny",20y 288d,16 (8-0-8 50.00%),7 (0.44),←,
1,"Newman, Chris",25y,97 (31-0-66 31.96%),10 (0.10),←,
26,"Pattison, Adam",21y 74d,22 (10-0-12 45.45%),3 (0.14),←,
15,"Pettifer, Kayne",25y 116d,89 (35-0-54 39.33%),96 (1.08),←,
6,"Polak, Graham",22y 336d,81 (40-0-41 49.38%),14 (0.17),8 (0-0-8 0.00%),5 (0.63)
14,"Polo, Dean",20y 286d,23 (9-0-14 39.13%),7 (0.30),←,
4,"Raines, Andrew",21y 71d,37 (14-0-23 37.84%),1 (0.03),←,
12,"Richardson, Matthew",32y 60d,242 (103-0-139 42.56%),708 (2.93),←,
25,"Schulz, Jay",22y 30d,45 (13-0-32 28.89%),42 (0.93),←,
30,"Tambling, Richard",20y 248d,40 (18-0-22 45.00%),30 (0.75),←,
36,"Thursfield, Will",21y 29d,8 (2-0-6 25.00%),,←,
32,"Tivendale, Greg",28y 29d,173 (69-0-104 39.88%),115 (0.66),←,
21,"Tuck, Shane",25y 145d,55 (21-0-34 38.18%),27 (0.49),←,
Totals,Totals,23y 164d,1564 (625-0-939 39.96%),1423 (0.91),,
C,"Wallace, Terry",48y 156d,200 (100-2-98 50.50%),,52 (21-0-31 40.38%),
