Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",21y 245d,22 (11-0-11 50.00%),2 (0.09),←,
27,"Ball, Jason",31y 246d,165 (98-0-67 59.39%),155 (0.94),62 (35-0-27 56.45%),41 (0.66)
21,"Barry, Leo",27y 66d,138 (76-0-62 55.07%),50 (0.36),←,
42,"Bevan, Paul",19y 301d,17 (9-0-8 52.94%),5 (0.29),←,
6,"Bolton, Craig",24y 54d,70 (41-0-29 58.57%),13 (0.19),41 (24-0-17 58.54%),3 (0.07)
24,"Bolton, Jude",24y 131d,108 (54-1-53 50.46%),63 (0.58),←,
32,"Buchanan, Amon",21y 288d,15 (6-0-9 40.00%),4 (0.27),←,
28,"Crouch, Jared",26y 141d,149 (76-1-72 51.34%),33 (0.22),←,
15,"Doyle, Stephen",23y 11d,32 (18-1-13 57.81%),15 (0.47),←,
37,"Goodes, Adam",24y 198d,128 (64-1-63 50.39%),139 (1.09),←,
1,"Hall, Barry",27y 167d,146 (64-2-80 44.52%),319 (2.18),58 (30-1-27 52.59%),175 (3.02)
17,"Kennelly, Tadhg",23y 23d,68 (38-0-30 55.88%),25 (0.37),←,
31,"Kirk, Brett",27y 273d,90 (46-1-43 51.67%),43 (0.48),←,
4,"Mathews, Ben",25y 238d,127 (65-1-61 51.57%),23 (0.18),←,
11,"Maxfield, Stuart",32y 106d,277 (138-3-136 50.36%),149 (0.54),188 (103-2-83 55.32%),84 (0.45)
3,"McVeigh, Jarrad",19y 108d,15 (9-0-6 60.00%),5 (0.33),←,
23,"Nicks, Matthew",29y 72d,159 (87-1-71 55.03%),123 (0.77),←,
5,"OKeefe, Ryan",23y 182d,60 (32-0-28 53.33%),56 (0.93),←,
19,"OLoughlin, Michael",27y 155d,192 (106-2-84 55.73%),303 (1.58),←,
25,"Schauble, Andrew",27y 250d,156 (66-0-90 42.31%),33 (0.21),77 (39-0-38 50.65%),22 (0.29)
13,"Schneider, Adam",20y 73d,33 (20-0-13 60.61%),38 (1.15),←,
10,"Williams, Paul",31y 112d,270 (123-3-144 46.11%),297 (1.10),81 (42-1-38 52.47%),74 (0.91)
Totals,Totals,25y 156d,2437 (1247-17-1173 51.17%),1893 (0.78),,
C,"Roos, Paul",41y 27d,51 (30-0-21 58.82%),,←,
