Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
39,"Aarts, Jake",25y 263d,10 (8-0-2 80.00%),11 (1.10),←,
7,"Baker, Liam",22y 213d,35 (27-1-7 78.57%),9 (0.26),←,
21,"Balta, Noah",20y 309d,23 (16-0-7 69.57%),7 (0.30),←,
29,"Bolton, Shai",21y 263d,41 (30-1-10 74.39%),31 (0.76),←,
11,"Castagna, Jason",24y 46d,90 (63-1-26 70.56%),93 (1.03),←,
9,"Cotchin, Trent",30y 142d,244 (135-3-106 55.94%),126 (0.52),←,
27,"Dow, Thomson",18y 316d,1 (1-0-0 100.00%),,←,
34,"Graham, Jack",22y 184d,48 (38-1-9 80.21%),20 (0.42),←,
2,"Grimes, Dylan",29y 42d,165 (107-1-57 65.15%),3 (0.02),←,
14,"Houli, Bachar",32y 107d,213 (118-4-91 56.34%),42 (0.20),187 (108-3-76 58.56%),33 (0.18)
23,"Lambert, Kane",28y 275d,109 (75-1-33 69.27%),67 (0.61),←,
19,"Lynch, Tom",27y 301d,170 (65-2-103 38.82%),341 (2.01),39 (28-1-10 73.08%),87 (2.23)
31,"Markov, Oleg",24y 111d,21 (10-0-11 47.62%),3 (0.14),←,
4,"Martin, Dustin",29y 62d,237 (135-3-99 57.59%),264 (1.11),←,
33,"McIntosh, Kamdyn",26y 146d,101 (68-0-33 67.33%),27 (0.27),←,
25,"Nankervis, Toby",26y 15d,75 (55-0-20 73.33%),28 (0.37),63 (48-0-15 76.19%),25 (0.40)
50,"Pickett, Marlion",28y 234d,13 (9-1-3 73.08%),5 (0.38),←,
8,"Riewoldt, Jack",31y 301d,276 (145-5-126 53.44%),652 (2.36),←,
17,"Rioli, Daniel",23y 133d,88 (58-1-29 66.48%),75 (0.85),←,
15,"Short, Jayden",24y 216d,85 (57-1-27 67.65%),20 (0.24),←,
20,"Soldo, Ivan",24y 135d,34 (25-1-8 75.00%),9 (0.26),←,
1,"Vlastuin, Nick",26y 130d,154 (99-1-54 64.61%),27 (0.18),←,
Totals,Totals,25y 329d,2233 (1344-28-861 60.19%),1860 (0.83),,
C,"Hardwick, Damien",48y 9d,245 (139-3-103 57.35%),,←,
