Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",29y 145d,128 (62-1-65 48.83%),58 (0.45),←,
38,"Byrne, Ciaran",21y 161d,7 (4-0-3 57.14%),,←,
41,"Casboult, Levi",26y 61d,60 (21-1-38 35.83%),59 (0.98),←,
9,"Cripps, Patrick",21y 58d,30 (8-1-21 28.33%),9 (0.30),←,
35,"Curnow, Ed",26y 190d,96 (43-2-51 45.83%),11 (0.11),←,
15,"Docherty, Sam",22y 211d,56 (19-1-36 34.82%),10 (0.18),43 (13-1-29 31.40%),9 (0.21)
33,"Everitt, Andrejs",27y 63d,122 (63-3-56 52.87%),85 (0.70),43 (12-0-31 27.91%),53 (1.23)
4,"Gibbs, Bryce",27y 61d,195 (86-2-107 44.62%),111 (0.57),←,
40,"Jamison, Michael",29y 339d,150 (63-2-85 42.67%),2 (0.01),←,
14,"Jones, Liam",25y 81d,79 (32-0-47 40.51%),81 (1.03),13 (5-0-8 38.46%),13 (1.00)
11,"Kerridge, Sam",23y 19d,35 (17-0-18 48.57%),26 (0.74),8 (4-0-4 50.00%),3 (0.38)
8,"Kreuzer, Matthew",27y 2d,127 (62-0-65 48.82%),69 (0.54),←,
13,"Lamb, Jed",23y 209d,29 (13-0-16 44.83%),24 (0.83),7 (4-0-3 57.14%),7 (1.00)
3,"Murphy, Marc",28y 301d,212 (91-1-120 43.16%),156 (0.74),←,
20,"Plowman, Lachie",21y 247d,25 (8-0-17 32.00%),1 (0.04),5 (4-0-1 80.00%),
17,"Rowe, Sam",28y 178d,59 (20-1-38 34.75%),14 (0.24),←,
6,"Simpson, Kade",32y 10d,250 (99-3-148 40.20%),124 (0.50),←,
19,"Sumner, Liam",22y 273d,17 (6-0-11 35.29%),14 (0.82),5 (4-0-1 80.00%),5 (1.00)
39,"Thomas, Dale",28y 329d,189 (114-2-73 60.85%),140 (0.74),32 (11-0-21 34.38%),19 (0.59)
42,"Tuohy, Zach",26y 157d,106 (45-1-60 42.92%),36 (0.34),←,
1,"Walker, Andrew",29y 363d,194 (73-3-118 38.40%),131 (0.68),←,
46,"Wright, Matthew",26y 153d,102 (53-0-49 51.96%),70 (0.69),8 (4-0-4 50.00%),7 (0.88)
Totals,Totals,26y 65d,2268 (1002-24-1242 44.18%),1231 (0.54),,
C,"Bolton, Brendon",37y 27d,13 (9-0-4 69.23%),,8 (4-0-4 50.00%),
