Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Banik, Anthony",3,,2,5,,,,2.0,,,,,1.0,,,,,,,,,,
22,"Bower, Nathan",12,1,3,15,1,,,,,,,,1.0,1.0,,,,,,,,,
14,"Breman, Todd",14,5,4,18,,2.0,,1.0,,,,,,,,,,,,,,,
9,"Campbell, Wayne",18,6,14,32,1,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
18,"Edwards, Stuart",7,3,3,10,2,,1.0,,,,,,1.0,,,,,,,,,,
37,"Esler, Ty",2,4,7,9,,,8.0,1.0,,,,,1.0,2.0,,,,,,,,,
30,"Free, Tony",12,,1,13,,,,2.0,,,,,3.0,3.0,,,,,,,,,
36,"Herman, Ian",15,3,5,20,,,,2.0,,,,,1.0,2.0,,,,,,,,,
34,"Hogg, Jeff",12,6,2,14,1,,,1.0,,,,,5.0,2.0,,,,,,,,,
42,"Honybun, David",7,7,3,10,1,1.0,4.0,,,,,,1.0,2.0,,,,,,,,,
33,"Knights, Matthew",19,2,14,33,,,,,,,,,5.0,2.0,,,,,,,,,
4,"Lambert, Craig",,,,,,,,,,,,,,,,,,,,,,,
5,"Lennon, Bruce",6,2,6,12,,,,1.0,,,,,,,,,,,,,,,
26,"Leys, Brian",15,7,10,25,,,,,,,,,4.0,,,,,,,,,,
27,"Maxfield, Stuart",16,4,3,19,5,1.0,,3.0,,,,,,,,,,,,,,,
29,"Menegola, Todd",10,4,8,18,,,,2.0,,,,,1.0,2.0,,,,,,,,,
6,"Naish, Chris",2,,7,9,,,,2.0,,,,,,1.0,,,,,,,,,
10,"Scott, Allister",8,5,5,13,,,,,,,,,3.0,2.0,,,,,,,,,
41,"Turner, Scott",9,3,3,12,1,,2.0,,,,,,,2.0,,,,,,,,,
3,"Weightman, Dale",2,1,3,5,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,63,103,292,13,8.0,15.0,21.0,,,,,29.0,25.0,,,,,,,,,
Opposition,Opposition,240,108,149,389,25,20.0,16.0,19.0,,,,,25.0,29.0,6.0,,,,,,,,
