Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",8,4,7,15,,,,2.0,,2.0,1.0,5.0,1.0,1.0,,9.0,9.0,,,1.0,,,73.0
18,"Cameron, Jeremy",7,7,3,10,2,1.0,,2.0,,3.0,1.0,2.0,1.0,1.0,,3.0,8.0,1.0,2.0,2.0,,2.0,89.0
3,"Coniglio, Stephen",16,4,8,24,,1.0,,3.0,1.0,2.0,7.0,3.0,4.0,1.0,,10.0,15.0,,,1.0,,,79.0
35,"Corr, Aidan",10,6,,10,,,,1.0,1.0,,,1.0,1.0,1.0,,3.0,6.0,1.0,,4.0,,,78.0
16,"Daniels, Brent",3,2,3,6,,,,1.0,,1.0,,,,,,2.0,3.0,,,,,,81.0
1,"Davis, Phil",7,5,9,16,,,,1.0,1.0,,,4.0,2.0,2.0,,11.0,5.0,4.0,,7.0,,,81.0
24,"de Boer, Matt",2,2,11,13,,,,4.0,1.0,,2.0,2.0,1.0,1.0,,9.0,4.0,,,2.0,,,82.0
31,"Finlayson, Jeremy",10,5,1,11,4,,2.0,1.0,,1.0,2.0,,1.0,,,4.0,5.0,3.0,3.0,,,,82.0
12,"Green, Tom",5,2,9,14,,,,4.0,,,2.0,2.0,,,,6.0,8.0,,,,,,61.0
4,"Greene, Toby",8,3,10,18,1,,,4.0,1.0,2.0,1.0,4.0,3.0,,,13.0,7.0,,1.0,1.0,,,94.0
9,"Hately, Jackson",9,6,5,14,,,,2.0,1.0,2.0,,,1.0,,,3.0,11.0,,,1.0,,1.0,74.0
19,"Haynes, Nick",17,11,4,21,,,,5.0,7.0,,2.0,1.0,3.0,,3.0,5.0,17.0,1.0,1.0,3.0,2.0,1.0,90.0
27,"Himmelberg, Harry",9,3,,9,4,,,6.0,,2.0,,2.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,,1.0,1.0,83.0
2,"Hopper, Jacob",6,2,9,15,,,,3.0,1.0,2.0,2.0,3.0,1.0,1.0,,3.0,11.0,,,,,1.0,63.0
25,"Keeffe, Lachlan",8,7,5,13,,,,1.0,,,,3.0,,,,4.0,9.0,1.0,,6.0,,,98.0
22,"Kelly, Josh",15,12,15,30,,1.0,,1.0,1.0,2.0,1.0,1.0,,,2.0,6.0,23.0,,1.0,1.0,,1.0,83.0
38,"Lloyd, Daniel",9,8,1,10,1,,,4.0,,1.0,,,1.0,,,,10.0,,1.0,,,,79.0
41,"Mumford, Shane",2,1,6,8,1,,19.0,2.0,1.0,,3.0,3.0,,2.0,,7.0,1.0,1.0,,3.0,,,84.0
36,"Perryman, Harry",18,11,10,28,,,,1.0,5.0,3.0,1.0,1.0,1.0,,,6.0,22.0,,,1.0,,,88.0
23,"Shaw, Heath",19,6,5,24,,,,1.0,4.0,1.0,1.0,1.0,2.0,,,4.0,19.0,,,3.0,1.0,,88.0
11,"Sheridan, Tom",4,3,2,6,,,,1.0,1.0,,,2.0,,1.0,,,6.0,,,,,,77.0
6,"Whitfield, Lachie",15,10,13,28,,,,,4.0,2.0,,3.0,,,,2.0,25.0,,,1.0,,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,120,136,343,13,5.0,21.0,50.0,30.0,26.0,26.0,43.0,26.0,12.0,6.0,115.0,228.0,13.0,10.0,37.0,4.0,7.0,
Opposition,Opposition,145,58,116,261,7,7.0,39.0,49.0,13.0,38.0,32.0,53.0,12.0,26.0,,94.0,161.0,5.0,10.0,28.0,3.0,5.0,
