Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39,"Astbury, David",6,3,1,7,3,,,1.0,,2.0,,,,,,2.0,4.0,,,2.0,,,91.0
24,"Collins, Andrew",13,5,7,20,,,,4.0,3.0,5.0,3.0,2.0,1.0,1.0,,5.0,14.0,,,1.0,1.0,,76.0
9,"Cotchin, Trent",7,2,12,19,,,,,,1.0,2.0,1.0,,1.0,,9.0,10.0,,,,,,83.0
43,"Dea, Matt",,,9,9,,,,3.0,,,,3.0,,,,4.0,6.0,,,1.0,,,82.0
3,"Deledio, Brett",14,7,13,27,,,,1.0,3.0,2.0,1.0,1.0,,,,5.0,21.0,,,4.0,,,87.0
10,"Edwards, Shane",8,,9,17,,,,9.0,3.0,3.0,1.0,2.0,3.0,2.0,,7.0,12.0,,,,1.0,,82.0
15,"Farmer, Mitch",9,3,2,11,,1.0,,4.0,3.0,2.0,2.0,1.0,3.0,,,7.0,4.0,,,1.0,,,78.0
27,"Hislop, Tom",10,5,5,15,,,,4.0,,3.0,3.0,4.0,1.0,3.0,,9.0,7.0,1.0,2.0,3.0,,,75.0
23,"Jackson, Daniel",10,5,9,19,,1.0,,4.0,,6.0,3.0,3.0,1.0,3.0,,4.0,15.0,,,1.0,,,75.0
36,"Martin, Dustin",7,2,10,17,,,,1.0,3.0,2.0,7.0,4.0,,1.0,,11.0,6.0,,,3.0,,,78.0
40,"Moore, Kelvin",12,7,5,17,,,,1.0,5.0,1.0,,1.0,,1.0,,6.0,11.0,2.0,,10.0,,,95.0
20,"Morton, Mitch",6,2,5,11,1,2.0,,3.0,1.0,,1.0,1.0,1.0,,,5.0,6.0,,,1.0,,,79.0
47,"Nason, Ben",12,3,2,14,1,,,5.0,3.0,4.0,,,3.0,,,7.0,8.0,,,1.0,4.0,,78.0
37,"Post, Jayden",3,2,5,8,,,,2.0,2.0,,,,1.0,,,1.0,7.0,,,3.0,,,89.0
18,"Rance, Alex",6,3,4,10,,,,,2.0,,1.0,,1.0,,,4.0,6.0,1.0,,2.0,2.0,,91.0
8,"Riewoldt, Jack",15,9,3,18,3,4.0,1.0,5.0,,2.0,2.0,1.0,2.0,1.0,,12.0,6.0,4.0,2.0,4.0,,1.0,97.0
5,"Simmonds, Troy",6,2,3,9,,,16.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,,5.0,6.0,,,,,,60.0
30,"Tambling, Richard",7,5,5,12,1,,1.0,4.0,,4.0,2.0,4.0,,2.0,,5.0,7.0,1.0,,,,,84.0
44,"Taylor, Troy",8,2,1,9,1,2.0,,1.0,,2.0,,1.0,2.0,,,8.0,2.0,1.0,,1.0,,,88.0
21,"Tuck, Shane",19,11,12,31,1,,,2.0,6.0,3.0,2.0,4.0,2.0,1.0,,11.0,20.0,1.0,,6.0,,,93.0
29,"Vickery, Ty",3,1,5,8,,,11.0,4.0,,,2.0,3.0,1.0,2.0,,5.0,3.0,,,1.0,,1.0,55.0
35,"White, Matt",8,1,3,11,,1.0,1.0,3.0,,2.0,2.0,,,,,6.0,5.0,,,1.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,80,130,319,11,12.0,30.0,63.0,35.0,46.0,38.0,40.0,23.0,20.0,,138.0,186.0,11.0,4.0,46.0,8.0,2.0,
Opposition,Opposition,214,109,217,431,20,13.0,42.0,66.0,32.0,58.0,38.0,42.0,20.0,23.0,6.0,139.0,292.0,15.0,18.0,43.0,19.0,16.0,
