Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Bain, David",24,7,5,29,,,,1.0,,,,,,1.0,2.0,,,,,,,,
23,"Caton, Kevin",7,1,1,8,3,1.0,,,,,,,,,,,,,,,,,
26,"Eade, Rodney",15,3,2,17,,,,1.0,,,,,2.0,1.0,,,,,,,,,
19,"Edwards, Bradley",5,2,3,8,,,,,,,,,1.0,1.0,,,,,,,,,
4,"Gastev, John",11,5,8,19,2,,1.0,3.0,,,,,,,,,,,,,,,
38,"Gibson, Michael",8,2,1,9,,,,,,,,,1.0,,,,,,,,,,
47,"Harris, Bernie",14,3,6,20,,,,1.0,,,,,,1.0,,,,,,,,,
32,"Hart, Shaun",1,,2,3,,,,,,,,,1.0,1.0,,,,,,,,,
9,"Ishchenko, Alex",7,1,2,9,3,,15.0,1.0,,,,,4.0,1.0,,,,,,,,,
35,"Keane, Gavin",16,6,3,19,,,,,,,,,4.0,1.0,,,,,,,,,
17,"Leslie, Martin",14,6,4,18,,,1.0,1.0,,,,,,,,,,,,,,,
7,"McIvor, Scott",13,6,7,20,1,,1.0,,,,,,1.0,1.0,,,,,,,,,
1,"Mickan, Mark",12,6,1,13,,1.0,9.0,1.0,,,,,2.0,,,,,,,,,,
31,"OKeeffe, David",8,2,4,12,,,,,,,,,2.0,2.0,,,,,,,,,
8,"Richardson, Michael",16,7,4,20,,,,,,,,,2.0,,,,,,,,,,
27,"Roberts, Mark",12,8,5,17,5,4.0,,,,,,,,2.0,,,,,,,,,
6,"Rowe, Brad",12,1,5,17,,1.0,,,,,,,,1.0,,,,,,,,,
20,"Sim, Lachlan",4,,3,7,,,,1.0,,,,,1.0,,,,,,,,,,
2,"Williams, Mark",14,4,5,19,,1.0,3.0,3.0,,,,,1.0,3.0,,,,,,,,,
21,"Zanotti, Mark",8,1,4,12,,,,,,,,,5.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,71,75,296,14,11.0,30.0,13.0,,,,,27.0,17.0,2.0,,,,,,,,
Opposition,Opposition,210,65,64,274,17,11.0,18.0,20.0,,,,,17.0,27.0,4.0,,,,,,,,
