Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barry, Leo",12,8,11,23,1,,,,,6.0,3.0,4.0,1.0,,,10.0,14.0,4.0,2.0,,5.0,,
40,"Campbell, Fred",7,5,2,9,1,,,2.0,,2.0,,1.0,,,,3.0,7.0,1.0,1.0,1.0,,,
15,"Carey, Stefan",6,5,7,13,,,1.0,1.0,1.0,4.0,2.0,,,,,7.0,6.0,3.0,1.0,,,,
8,"Cresswell, Daryn",15,6,10,25,1,1.0,,3.0,1.0,5.0,7.0,3.0,1.0,1.0,,7.0,18.0,,,1.0,6.0,,
28,"Crouch, Jared",12,1,6,18,,,,2.0,,4.0,2.0,2.0,,2.0,,9.0,6.0,,1.0,3.0,,,
6,"Dunkley, Andrew",2,3,8,10,,,2.0,1.0,3.0,1.0,2.0,2.0,,,,7.0,4.0,1.0,,2.0,1.0,,
10,"Filandia, Peter",5,2,4,9,,1.0,,2.0,3.0,,,1.0,3.0,,,4.0,3.0,,,,4.0,,
12,"Fosdike, Nic",13,4,2,15,2,,,4.0,3.0,4.0,1.0,1.0,,,,4.0,11.0,,1.0,2.0,2.0,,
37,"Goodes, Adam",11,6,10,21,1,,24.0,2.0,2.0,4.0,8.0,3.0,,2.0,,10.0,10.0,1.0,1.0,3.0,,,
14,"Kelly, Paul",21,3,7,28,1,1.0,,,1.0,6.0,6.0,4.0,2.0,1.0,,15.0,10.0,1.0,1.0,2.0,,,
4,"Lockett, Tony",10,8,1,11,9,,,2.0,,,,2.0,,1.0,3.0,5.0,7.0,4.0,8.0,,,,
34,"Luff, Troy",10,5,10,20,,,1.0,1.0,1.0,4.0,1.0,2.0,1.0,,,8.0,13.0,3.0,1.0,2.0,1.0,,
36,"Mathews, Ben",2,1,1,3,,,,,,,,,,,,,3.0,,,,,,
11,"Maxfield, Stuart",17,7,6,23,2,1.0,,,2.0,2.0,,1.0,,1.0,2.0,6.0,17.0,2.0,2.0,1.0,3.0,,
13,"McPherson, Daniel",9,3,8,17,,,,2.0,1.0,3.0,1.0,2.0,1.0,,,7.0,11.0,,,1.0,1.0,,
23,"Nicks, Matthew",13,9,8,21,1,,,1.0,3.0,5.0,,2.0,,2.0,,8.0,13.0,2.0,1.0,1.0,1.0,,
16,"OConnor, Ryan",2,1,2,4,,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,3.0,,,1.0,3.0,,
19,"OLoughlin, Michael",9,6,5,14,2,2.0,,4.0,,3.0,3.0,1.0,,1.0,,4.0,11.0,1.0,2.0,2.0,,,
25,"Russell, Scott",11,6,14,25,,,,,3.0,5.0,3.0,4.0,,2.0,,6.0,18.0,,,1.0,2.0,,
22,"Saddington, Jason",8,8,12,20,1,,,1.0,7.0,1.0,1.0,1.0,,,,5.0,15.0,1.0,1.0,,,,
2,"Schwass, Wayne",19,3,9,28,,,,,5.0,4.0,4.0,4.0,,1.0,1.0,4.0,24.0,,,1.0,3.0,,
7,"Seymour, Brad",5,5,8,13,,,,3.0,4.0,2.0,,1.0,1.0,1.0,,7.0,6.0,,1.0,1.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,105,151,370,22,13.0,30.0,32.0,40.0,66.0,44.0,41.0,10.0,16.0,6.0,137.0,230.0,24.0,24.0,25.0,34.0,,
Opposition,Opposition,183,71,139,322,14,10.0,31.0,23.0,38.0,55.0,41.0,45.0,16.0,10.0,,129.0,200.0,12.0,14.0,20.0,6.0,,
