Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",26y 346d,107 (70-0-37 65.42%),68 (0.64),4 (3-0-1 75.00%),8 (2.00)
26,"Bickley, Mark",23y 264d,44 (22-0-22 50.00%),6 (0.14),←,
21,"Brown, David",23y 208d,22 (12-0-10 54.55%),25 (1.14),←,
50,"Groom, Chris",19y 240d,4 (3-0-1 75.00%),4 (1.00),←,
34,"Hart, Ben",18y 290d,26 (14-0-12 53.85%),4 (0.15),←,
17,"Hodges, Scott",24y 364d,27 (14-0-13 51.85%),79 (2.93),←,
35,"Jameson, Rod",22y 299d,37 (20-0-17 54.05%),74 (2.00),←,
2,"Jarman, Andrew",27y 101d,41 (22-0-19 53.66%),22 (0.54),←,
13,"Lee, Scott",29y 324d,47 (24-0-23 51.06%),14 (0.30),←,
27,"Liptak, Matthew",22y 360d,38 (21-0-17 55.26%),52 (1.37),←,
18,"Maynard, Rodney",26y 216d,48 (24-0-24 50.00%),11 (0.23),←,
10,"McDermott, Chris",29y 172d,47 (24-0-23 51.06%),18 (0.38),←,
11,"McGuinness, Tony",28y 354d,153 (73-2-78 48.37%),155 (1.01),44 (23-0-21 52.27%),47 (1.07)
6,"Modra, Tony",24y 55d,12 (7-0-5 58.33%),48 (4.00),←,
15,"Pittman, David",24y 61d,5 (3-0-2 60.00%),1 (0.20),←,
5,"Robran, Matthew",22y 37d,8 (4-0-4 50.00%),5 (0.63),1 (0-0-1 0.00%),
45,"Rouvray, Paul",21y 7d,5 (4-0-1 80.00%),,←,
3,"Rowe, Stephen",27y 173d,15 (7-0-8 46.67%),11 (0.73),←,
12,"Tregenza, Simon",22y 47d,34 (18-0-16 52.94%),6 (0.18),←,
33,"Weidemann, Wayne",26y 186d,24 (12-0-12 50.00%),1 (0.04),←,
Totals,Totals,24y 242d,744 (398-2-344 53.49%),604 (0.81),,
C,"Cornes, Graham",45y 25d,48 (24-0-24 50.00%),,←,
